record_id,openalex_id,doi,title,abstract,label_included
1434,https://openalex.org/W1991121342,https://doi.org/10.1097/brs.0b013e31822699fa,"Randomized, Controlled, Multicenter, Clinical Trial Comparing BRYAN Cervical Disc Arthroplasty With Anterior Cervical Decompression and Fusion in China","Prospective, randomized, controlled, multicenter clinical trial.To compare outcomes of cervical disc arthroplasty with those of anterior cervical decompression and fusion (ACDF) in a Chinese population.Cervical disc arthroplasty has been found to be superior to ACDF for maintaining range of motion (ROM) at the index spinal segment and possibly will avoid abnormal stress to adjacent segments.A total of 120 patients from 3 large hospitals in China were randomly assigned to treatment with cervical disc arthroplasty (n = 60) using the BRYAN prosthesis or ACDF (n = 60) and were observed postoperatively for 24 months.The 2 groups had similar preoperative demographics and baseline characteristics including ROM, neck disability index, and visual analogue scale for neck and arm pain. The total disc replacement (TDR) group had a significantly longer operation time than the ACDF group (P < 0.001). Outcome data obtained after 24 months revealed a significant difference between the groups in mean change from baseline in ROM at the index level (P < 0.001); ROM was maintained in the TDR group but reduced in the ACDF group. There were no significant between-group differences in the baseline changes in neck disability index or visual analogue scale scores for pain. One patient in the TDR group and 4 patients in the ACDF group required reoperations.At 24 months after surgery, the cervical disc prosthesis yielded good clinical results while maintaining ROM at the index level. Cervical disc arthroplasty appears to be a viable alternative to ACDF.",1
269,https://openalex.org/W2566035197,https://doi.org/10.1007/s00586-016-4922-5,"The Norwegian Cervical Arthroplasty Trial (NORCAT): 2-year clinical outcome after single-level cervical arthroplasty versus fusion—a prospective, single-blinded, randomized, controlled multicenter study","Abstract Purpose Standard surgical treatment for symptomatic cervical disc disease has been discectomy and fusion, but the use of arthroplasty, designed to preserve motion, has increased, and most studies report clinical outcome in its favor. Few of these trials, however, blinded the patients. We, therefore, conducted the Norwegian Cervical Arthroplasty Trial, and present 2-year clinical outcome after arthroplasty or fusion. Methods This multicenter trial included 136 patients with single-level cervical disc disease. The patients were randomized to arthroplasty or fusion, and blinded to the treatment modality. The surgical team was blinded to randomization until nerve root decompression was completed. Primary outcome was the self-rated Neck Disability Index. Secondary outcomes were the numeric rating scale for pain and quality of life questionnaires Short Form-36 and EuroQol-5Dimension-3 Level. Results There was a significant improvement in the primary and all secondary outcomes from baseline to 2-year follow-up for both arthroplasty and fusion ( P &lt; 0.001), and no observed significant between-group differences at any follow-up times. However, linear mixed model analyses, correcting for baseline values, dropouts and missing data, revealed a difference in Neck Disability Index ( P = 0.049), and arm pain ( P = 0.027) in favor of fusion at 2 years. The duration of surgery was longer ( P &lt; 0.001), and the frequency of reoperations higher ( P = 0.029) with arthroplasty. Conclusion The present study showed excellent clinical results and no significant difference between treatments at any scheduled follow-up. However, the rate of index level reoperations was higher and the duration of surgery longer with arthroplasty. Trial registration http://www.clinicaltrials.gov NCT 00735176.19.",1
347,https://openalex.org/W2575762511,https://doi.org/10.1055/s-0035-1554284,Randomized Controlled Trial between Two Different Cervical Disc Arthroplasty Implants: Two Year Follow-Up,"Introduction Motion preservation with cervical disc arthroplasty (CDA) implants has consistently been shown, in numerous randomized controlled trials, to produce equivalent or superior clinical outcomes to anterior cervical decompression and fusion. There has therefore been a call to compare outcomes between different arthroplasty implants. We report the clinical outcomes, at 2-years follow-up, of a randomized controlled trial comparing two fundamentally different implants—the NUNEC Cervical Arthroplasty System (RTI Surgical, Inc., Florida, United States), is a PEEK on PEEK articulating device with inferior ball and superior trough secured by cam lock screws and the PRESTIGE LP Cervical Disc System (Medtronic, Minnesota, United States), is a titanium ceramic composite articulating device with superior ball and inferior trough secured by keels. Material and Methods A review of 52 patients with symptomatic degenerative disc disease causing cervical radiculopathy and/or myelopathy enrolled in this United Kingdom National Health Service (NHS) Research Ethics Committee approved study has been performed. Preoperatively patients were randomized into the two treatment groups (surgery with NUNEC Cervical Arthroplasty System or PRESTIGE LP Cervical Disc System) and blinded until after surgery. All procedures were performed by or under direct supervision of two senior surgeons at the host institution. Patient reported outcome measures (neck disability index (NDI), visual analogue scale (VAS) for arm and neck pain and hospital anxiety and depression scale) were collected preoperatively and at follow-up. Surgical time, blood loss, and complications have also been reviewed. Outcomes have been compared between groups. Results Data for 47 patients is reported (1 withdrawal due to relocation, 4 nonattendance at follow-up excluded). There were 51 NUNEC implants used (3 one level, 12 two level, 4 three level, and 3 four level) and 52 PRESTIGE LP implants used (6 one level, 12 two level, 6 three level, and 1 four level). There was no statistically significant difference in the distribution of the number of operated levels between the two implant groups and therefore analysis of data has been performed using the means for each group. There was no statistically significant difference in the preoperative outcome scores or demographics between the groups. In the NUNEC group NDI improved from 49 to 45.6, VAS neck from 7.5 to 4.7, VAS arms from 7.2 to 4, depression from 8.5 to 8.3, and anxiety from 9.2 to 8.6. In the PRESTIGE LP group NDI improved from 56 to 44, VAS neck from 7.2 to 4.5, VAS arms from 6.4 to 4.5, depression from 9.1 to 8, and anxiety from 9.5 to 9.2. There was no statistically significant difference in the postoperative outcomes between the groups. There were no reoperations in either group for ASD. Conclusion There has been a call for studies comparing different CDA implants. We report the outcomes at 2 years of a randomized controlled trial comparing the NUNEC cervical arthroplasty system and the PRESTIGE LP cervical disc system. No statistically significant difference was found in outcome measures between the two implants. Further analysis is ongoing to compare the radiological outcomes, which may reflect longer term results.",1
1900,https://openalex.org/W2168056938,https://doi.org/10.1097/brs.0b013e318054e377,"Results of the Prospective, Randomized, Multicenter Food and Drug Administration Investigational Device Exemption Study of the ProDisc®-L Total Disc Replacement Versus Circumferential Fusion for the Treatment of 1-Level Degenerative Disc Disease","A prospective, randomized, multicenter, Food and Drug Administration-regulated Investigational Device Exemption clinical trial.To evaluate the safety and effectiveness of the ProDisc-L (Synthes Spine, West Chester, PA) lumbar total disc replacement compared to circumferential spinal fusion for the treatment of discogenic pain at 1 vertebral level between L3 and S1.As part of the Investigational Device Exemption clinical trial, favorable single center results of lumbar total disc replacement with the ProDisc-L have been reported previously.Two hundred eighty-six (286) patients were treated on protocol. Patients were evaluated before and after surgery, at 6 weeks, 3, 6, 12, 18, and 24 months. Evaluation at each visit included patient self-assessments, physical and neurologic examinations, and radiographic evaluation.Safety of ProDisc-L implantation was demonstrated with 0% major complications. At 24 months, 91.8% of investigational and 84.5% of control patients reported improvement in the Oswestry Low Back Pain Disability Questionnaire (Oswestry Disability Index [ODI]) from preoperative levels, and 77.2% of investigational and 64.8% of control patients met the > or =15% Oswestry Disability Index improvement criteria. Overall neurologic success in the investigational group was superior to the control group (91.2% investigational and 81.4% control; P = 0.0341). At 6 weeks and 3 months follow-up time points, the ProDisc-L patients recorded SF-36 Health Survey scores significantly higher than the control group (P = 0.018, P = 0.0036, respectively). The visual analog scale pain assessment showed statistically significant improvement from preoperative levels regardless of treatment (P < 0.0001). Visual analog scale patient satisfaction at 24 months showed a statistically significant difference favoring investigational patients over the control group (P = 0.015). Radiographic range of motion was maintained within a normal functional range in 93.7% of investigational patients and averaged 7.7 degrees.ProDisc-L has been found to be safe and efficacious. In properly chosen patients, ProDisc-L has been shown to be superior to circumferential fusion by multiple clinical criteria.",1
318,https://openalex.org/W123217287,https://doi.org/10.1097/brs.0b013e3182076d70,Sagittal Alignment After Bryan Cervical Arthroplasty,"Prospective, randomized, Food and Drug Administration Investigational Device Exemption trial from one study site.Examine the radiographic sagittal alignment of the Bryan cervical disc for one-level disease.Prospective, randomized studies demonstrate Bryan arthroplasty provides statistically better functional outcomes than anterior cervical discectomy and fusion. Uncontrolled case reports describe kyphosis after disc replacement. No prospective study has critically assessed sagittal alignment after cervical arthroplasty.Forty-eight patients reviewed with a minimum follow-up of 2 years. Quantitative motion analysis determined the change in overall (C2-C7) and treatment-level sagittal alignment, disc space heights, and range of motion.Preoperatively, overall sagittal alignment was equivalent in the two groups. At 24-month follow-up, overall lordosis for the cohorts was not statistically different from preoperative values for each group. In addition, overall lordosis was not significantly different at 24 months when comparing Bryan patients with the fusion patients. The average change in disc angle from preoperative to immediate postoperative at the treated level in the Bryan disc group was a nonsignificant increase in lordosis of 0.92°. The anterior disc height was the same at all time points, but the posterior disc height was slightly (0.7 mm) more in the Bryan than in the fusion patients (P = 0.04). The angular range of motion in the Bryan group was statistically equivalent at all time points. At the fused levels, average range of motion decreased from 6.4° to 0.9° at 24 months (P < 0.0001).With the Bryan disc, there was an insignificant increase in lordosis of 0.9° at immediate postoperative time point. Overall cervical sagittal alignment is not different between the experimental and control populations. This prospective study does not demonstrate a clinically significant increase in segmental kyphosis after Bryan disc arthroplasty. Global cervical lordosis is statistically equivalent between arthroplasty and fusion groups at 2 years follow-up.",1
1676,https://openalex.org/W2312669382,https://doi.org/10.1097/bsd.0b013e318201855f,Sagittal Alignment Comparison of Bryan Disc Arthroplasty With ProDisc-C Arthroplasty,"A prospective, randomized study of the radiographic outcomes in patients undergoing single-level cervical arthroplasty with Bryan disc and ProDisc-C prosthesis.The purpose of this trial was to compare the alignment changes of Bryan disc arthroplasty (modified techniques) with ProDisc-C arthroplasty.Aggravation of kyphosis is the known challenge after Bryan disc arthroplasty. Both Bryan disc arthroplasty with modified techniques and ProDisc-C arthroplasty were reported to avoid the postoperative local kyphosis. There have been no studies comparing the alignment changes after Bryan disc arthroplasty with ProDisc-C arthroplasty.We conducted a randomized controlled clinical trial enrolling patients with cervical disc disease. Ultimately 20 patients received Bryan disc arthroplasty with modified surgical techniques and 26 patients received ProDisc-C arthroplasty. Functional spinal unit (FSU) and overall cervical alignment (Cobb angle of C2/7) were compared at final follow-up.(1) FSU angle: the FSU angle was maintained for the Bryan disc group (from 0.8 to 0.6 degrees) without statistical significance; the FSU angle increased 2.9 degrees for the ProDisc-C group (from -0.3 to 2.6 degrees) with statistical significance. (2) Overall alignment: the overall alignments did not change for both Bryan disc and ProDisc-C groups.Bryan disc arthroplasty with modified techniques can maintain the lordosis of FSU, whereas ProDisc-C arthroplasty can restore the lordosis of FSU. For the patients with preoperative FSU kyphosis, ProDisc-C arthroplasty may be a better choice to restore the lordosis.",1
1837,https://openalex.org/W2897980574,https://doi.org/10.1097/brs.0000000000002907,Ten-year Outcomes of Cervical Disc Replacement With the BRYAN Cervical Disc,"Study Design.A prospective, randomized multicenter IDE trial between May 2002 and October 2004.Objective.The aim of this study was to report on the 10-year safety and efficacy of BRYAN cervical disc arthroplasty (CDA).Summary of Background Data.Cervical disc arthroplasty (CDA) is a potential alterna",1
218,https://openalex.org/W2472084313,https://doi.org/10.1097/brs.0000000000001746,Long-term Clinical Outcomes of Cervical Disc Arthroplasty,"Study design Prospective, randomized, single-center, clinical trial. Objective To prospectively examine the 7- and 10-year outcomes of cervical arthroplasty to anterior cervical discectomy and fusion (ACDF). Summary of background data Degeneration of the cervical discs causing radiculopathy is a frequent source of surgical intervention, commonly treated with ACDF. Positive clinical outcomes are associated with arthrodesis techniques, yet there remains a long-term concern for adjacent segment change. Cervical disc arthroplasty has been designed to mitigate some of the challenges associated with arthrodesis whereas providing for a similar positive neurological outcome. As data has been collected from numerous prospective US FDA IDE trials, longer term outcomes regarding adjacent segment change may be examined. Methods As part of an FDA IDE trial, a single center collected prospective outcomes data on 47 patients randomized in a 1:1 ratio to ACDF or arthroplasty. Results Success of both surgical interventions remained high at the 10-year interval. Both arthrodesis and arthroplasty demonstrated statistically significant improvements in neck disability index, visual analog scale neck and arm pain scores at all intervals including 7- and 10-year periods. Arthroplasty demonstrated an advantage in comparison to arthrodesis as measured by final 10-year NDI score (8 vs. 16, P = 0.0485). Patients requiring reoperation were higher in number in the arthrodesis cohort (32%) in comparison with arthroplasty (9%) (P = 0.055). Conclusion At 7 and 10 years, cervical arthroplasty compares favorably with ACDF as defined by standard outcomes scores in a highly selected population with radiculopathy. Level of evidence 1.",1
826,https://openalex.org/W2604964439,https://doi.org/10.3171/2016.11.spine16746,Long-term clinical and radiographic outcomes of the Prestige LP artificial cervical disc replacement at 2 levels: results from a prospective randomized controlled clinical trial,"OBJECTIVE The aim of this study was to assess long-term clinical safety and effectiveness in patients undergoing anterior cervical surgery using the Prestige LP artificial disc replacement (ADR) prosthesis to treat degenerative cervical spine disease at 2 adjacent levels compared with anterior cervical discectomy and fusion (ACDF). METHODS A prospective, randomized, controlled, multicenter FDA-approved clinical trial was conducted at 30 US centers, comparing the low-profile titanium ceramic composite-based Prestige LP ADR (n = 209) at 2 levels with ACDF (n = 188). Clinical and radiographic evaluations were completed preoperatively, intraoperatively, and at regular postoperative intervals to 84 months. The primary end point was overall success, a composite variable that included key safety and efficacy considerations. RESULTS At 84 months, the Prestige LP ADR demonstrated statistical superiority over fusion for overall success (observed rate 78.6% vs 62.7%; posterior probability of superiority [PPS] = 99.8%), Neck Disability Index success (87.0% vs 75.6%; PPS = 99.3%), and neurological success (91.6% vs 82.1%; PPS = 99.0%). All other study effectiveness measures were at least noninferior for ADR compared with ACDF. There was no statistically significant difference in the overall rate of implant-related or implant/surgical procedure–related adverse events up to 84 months (26.6% and 27.7%, respectively). However, the Prestige LP group had fewer serious (Grade 3 or 4) implant- or implant/surgical procedure–related adverse events (3.2% vs 7.2%, log hazard ratio [LHR] and 95% Bayesian credible interval [95% BCI] −1.19 [−2.29 to −0.15]). Patients in the Prestige LP group also underwent statistically significantly fewer second surgical procedures at the index levels (4.2%) than the fusion group (14.7%) (LHR −1.29 [95% BCI −2.12 to −0.46]). Angular range of motion at superior- and inferior-treated levels on average was maintained in the Prestige LP ADR group to 84 months. CONCLUSIONS The low-profile artificial cervical disc in this study, Prestige LP, implanted at 2 adjacent levels, maintains improved clinical outcomes and segmental motion 84 months after surgery and is a safe and effective alternative to fusion. Clinical trial registration no.: NCT00637156 (clinicaltrials.gov)",1
1936,https://openalex.org/W2053671547,https://doi.org/10.1097/brs.0000000000000031,Clinical Outcomes With Selectively Constrained SECURE-C Cervical Disc Arthroplasty,"Prospective, multicenter, randomized, and controlled Investigational Device Exemption clinical trial.To compare the clinical safety and effectiveness of the selectively constrained SECURE-C (Globus Medical, Audubon, PA) Cervical Artificial Disc to anterior cervical discectomy and fusion (ACDF).Cervical total disc replacement has been developed as an alternative to ACDF by allowing segmental motion. Current cervical total disc replacement designs incorporate constrained and unconstrained metal-on-metal or metal-on-polymer articulating designs with various means of fixation.A total of 380 patients from 18 investigational sites were prospectively enrolled in the study. Patients were randomized, treated surgically, and evaluated postoperatively at 6 weeks, 3 months, 6 months, 12 months, and 24 months. Clinical outcomes include overall success, visual analogue scale pain (right arm, left arm, and neck), neck disability index, neurological status, Short Form 36 (SF-36) Health Status Survey questionnaires, range of motion, and adverse events. Bayesian statistical methods were used to analyze the outcomes.Overall success results demonstrated statistical superiority of the randomized SECURE-C group compared with the randomized ACDF group at 24 months, with a posterior probability of 100% using the protocol-specified criteria and 98.1% using Food and Drug Administration-defined criteria. At 24 months postoperatively, SECURE-C demonstrated clinically significant improvement in pain and function in terms of neck disability index, visual analogue scale, and 36-Item Short Form Health Survey. At 24 months, the percentage of patients experiencing secondary surgical interventions at the index level was statistically lower for the SECURE-C group (2.5%) than the ACDF group (9.7%). At 24 months, 84.6% of as-treated SECURE-C patients were range-of-motion successes. Satisfaction was high among SECURE-C patients.The selectively constrained SECURE-C Cervical Artificial Disc is as safe and effective as the standard of care, an anterior cervical discectomy and fusion. SECURE-C is statistically superior in terms of overall success, index-level subsequent surgical procedures, and patient satisfaction, making it an attractive surgical option for patients with symptomatic cervical disc disease.1.",1
695,https://openalex.org/W2339239953,https://doi.org/10.3171/2015.12.spine15824,"Five-year clinical results of cervical total disc replacement compared with anterior discectomy and fusion for treatment of 2-level symptomatic degenerative disc disease: a prospective, randomized, controlled, multicenter investigational device exemption clinical trial","OBJECTIVE The purpose of this study was to report the outcome of a study of 2-level cervical total disc replacement (Mobi-C) versus anterior cervical discectomy and fusion (ACDF). Although the long-term outcome of single-level disc replacement has been extensively described, there have not been previous reports of the 5-year outcome of 2-level cervical disc replacement. METHODS This study reports the 5-year results of a prospective, randomized US FDA investigational device exemption (IDE) study conducted at 24 centers in patients with 2-level, contiguous, cervical spondylosis. Clinical outcomes at up to 60 months were evaluated, including validated outcome measures, incidence of reoperation, and adverse events. The complete study data and methodology were critically reviewed by 3 independent surgeon authors without affiliation with the IDE study or financial or institutional bias toward the study sponsor. RESULTS A total of 225 patients received the Mobi-C cervical total disc replacement device and 105 patients received ACDF. The Mobi-C and ACDF follow-up rates were 90.7% and 86.7%, respectively (p = 0.39), at 60 months. There was significant improvement in all outcome scores relative to baseline at all time points. The Mobi-C patients had significantly more improvement than ACDF patients in terms of Neck Disability Index score, SF-12 Physical Component Summary, and overall satisfaction with treatment at 60 months. The reoperation rate was significantly lower with Mobi-C (4%) versus ACDF (16%). There were no significant differences in the adverse event rate between groups. CONCLUSIONS Both cervical total disc replacement and ACDF significantly improved general and disease-specific measures compared with baseline. However, there was significantly greater improvement in general and disease-specific outcome measures and a lower rate of reoperation in the 2-level disc replacement patients versus ACDF control patients. Clinical trial registration no. NCT00389597 ( clinicaltrials.gov )",1
1351,https://openalex.org/W2101545850,https://doi.org/10.3171/2014.7.spine13953,"Two-level total disc replacement with Mobi-C cervical artificial disc versus anterior discectomy and fusion: a prospective, randomized, controlled multicenter clinical trial with 4-year follow-up results","OBJECT The purpose of this study was to evaluate the safety and effectiveness of 2-level total disc replacement (TDR) using a Mobi-C cervical artificial disc at 48 months' follow-up. METHODS A prospective randomized, US FDA investigational device exemption pivotal trial of the Mobi-C cervical artificial disc was conducted at 24 centers in the US. Three hundred thirty patients with degenerative disc disease were randomized and treated with cervical total disc replacement (225 patients) or the control treatment, anterior cervical discectomy and fusion (ACDF) (105 patients). Patients were followed up at regular intervals for 4 years after surgery. RESULTS At 48 months, both groups demonstrated improvement in clinical outcome measures and a comparable safety profile. Data were available for 202 TDR patients and 89 ACDF patients in calculation of the primary endpoint. TDR patients had statistically significantly greater improvement than ACDF patients for the following outcome measures compared with baseline: Neck Disability Index scores, 12-Item Short Form Health Survey Physical Component Summary scores, patient satisfaction, and overall success. ACDF patients experienced higher subsequent surgery rates and displayed a higher rate of adjacent-segment degeneration as seen on radiographs. Overall, TDR patients maintained segmental range of motion through 48 months with no device failure. CONCLUSIONS Four-year results from this study continue to support TDR as a safe, effective, and statistically superior alternative to ACDF for the treatment of degenerative disc disease at 2 contiguous cervical levels. Clinical trial registration no.: NCT00389597 ( clinicaltrials.gov )",1
601,https://openalex.org/W2063587527,https://doi.org/10.3171/2013.6.spine12527,"Cervical total disc replacement with the Mobi-C cervical artificial disc compared with anterior discectomy and fusion for treatment of 2-level symptomatic degenerative disc disease: a prospective, randomized, controlled multicenter clinical trial","Object Cervical total disc replacement (TDR) is intended to treat neurological symptoms and neck pain associated with degeneration of intervertebral discs in the cervical spine. Anterior cervical discectomy and fusion (ACDF) has been the standard treatment for these indications since the procedure was first developed in the 1950s. While TDR has been shown to be a safe and effective alternative to ACDF for treatment of patients with degenerative disc disease (DDD) at a single level of the cervical spine, few studies have focused on the safety and efficacy of TDR for treatment of 2 levels of the cervical spine. The primary objective of this study was to rigorously compare the Mobi-C cervical artificial disc to ACDF for treatment of cervical DDD at 2 contiguous levels of the cervical spine. Methods This study was a prospective, randomized, US FDA investigational device exemption pivotal trial of the Mobi-C cervical artificial disc conducted at 24 centers in the US. The primary clinical outcome was a composite measure of study success at 24 months. The comparative control treatment was ACDF using allograft bone and an anterior plate. A total of 330 patients were enrolled, randomized, and received study surgery. All patients were diagnosed with intractable symptomatic cervical DDD at 2 contiguous levels of the cervical spine between C-3 and C-7. Patients were randomized in a 2:1 ratio (TDR patients to ACDF patients). Results A total of 225 patients received the Mobi-C TDR device and 105 patients received ACDF. At 24 months only 3.0% of patients were lost to follow-up. On average, patients in both groups showed significant improvements in Neck Disability Index (NDI) score, visual analog scale (VAS) neck pain score, and VAS arm pain score from preoperative baseline to each time point. However, the TDR patients experienced significantly greater improvement than ACDF patients in NDI score at all time points and significantly greater improvement in VAS neck pain score at 6 weeks, and at 3, 6, and 12 months postoperatively. On average, patients in the TDR group also maintained preoperative segmental range of motion at both treated segments immediately postoperatively and throughout the study period of 24 months. The reoperation rate was significantly higher in the ACDF group at 11.4% compared with 3.1% for the TDR group. Furthermore, at 24 months TDR demonstrated statistical superiority over ACDF based on overall study success rates. Conclusions The results of this study represent the first available Level I clinical evidence in support of cervical arthroplasty at 2 contiguous levels of the cervical spine using the Mobi-C cervical artificial disc. These results continue to support the use of cervical arthroplasty in general, but specifically demonstrate the advantages of 2-level arthroplasty over 2-level ACDF. Clinical trial registration no.: NCT00389597 ( ClinicalTrials.gov ).",1
1656,https://openalex.org/W2024883410,https://doi.org/10.1097/01.brs.0000170587.32676.0e,"A Prospective, Randomized, Multicenter Food and Drug Administration Investigational Device Exemptions Study of Lumbar Total Disc Replacement With the CHARITÉ™ Artificial Disc Versus Lumbar Fusion","A prospective, randomized, multicenter, Food and Drug Administration-regulated Investigational Device Exemption clinical trial.The purpose of this study was to compare the safety and effectiveness of lumbar total disc replacement, using the CHARITE artificial disc (DePuy Spine, Raynham, MA), with anterior lumbar interbody fusion, for the treatment of single-level degenerative disc disease from L4-S1 unresponsive to nonoperative treatment.Reported results of lumbar total disc replacement have been favorable, but studies have been limited to retrospective case series and/or small sample sizes.Three hundred four (304) patients were enrolled in the study at 14 centers across the United States and randomized in a 2:1 ratio to treatment with the CHARITE artificial disc or the control group, instrumented anterior lumbar interbody fusion. Data were collected pre- and perioperatively at 6 weeks and at 3, 6, 12, and 24 months following surgery. The key clinical outcome measures were a Visual Analog Scale assessing back pain, the Oswestry Disability Index questionnaire, and the SF-36 Health Survey.Patients in both groups improved significantly following surgery. Patients in the CHARITE artificial disc group recovered faster than patients in the control group. Patients in the CHARITE artificial disc group had lower levels of disability at every time interval from 6 weeks to 24 months, compared with the control group, with statistically lower pain and disability scores at all but the 24 month follow-up (P < 0.05). At the 24-month follow-up period, a significantly greater percentage of patients in the CHARITE artificial disc group expressed satisfaction with their treatment and would have the same treatment again, compared with the fusion group (P < 0.05). The hospital stay was significantly shorter in the CHARITE artificial disc group (P < 0.05). The complication rate was similar between both groups.This prospective, randomized, multicenter study demonstrated that quantitative clinical outcome measures following lumbar total disc replacement with the CHARITE artificial disc are at least equivalent to clinical outcomes with anterior lumbar interbody fusion. These results support earlier reports in the literature that total disc replacement with the CHARITE artificial disc is a safe and effective alternative to fusion for the surgical treatment of symptomatic disc degeneration in properly indicated patients. The CHARITE artificial disc group demonstrated statistically significant superiority in two major economic areas, a 1-day shorter hospitalization, and a lower rate of reoperations (5.4% compared with 9.1%). At 24 months, the investigational group had a significantly higher rate of satisfaction (73.7%) than the 53.1% rate of satisfaction in the control group (P = 0.0011). This prospective randomized multicenter study also demonstrated an increase in employment of 9.1% in the investigational group and 7.2% in the control group.",1
116,https://openalex.org/W2333086200,https://doi.org/10.1097/brs.0000000000000319,Comparison of 2 Lumbar Total Disc Replacements,"This was a prospective, randomized, controlled multicenter study with 24-month follow-up.The purpose of this study was to evaluate the safety and efficacy in a Food and Drug Administration Investigation Device Exemption of a new lumbar total disc replacement (TDR) by comparing it to an earlier TDR approved for sale.Randomized trials have reported TDR to produce results similar or superior to lumbar fusion. Results for various TDRs seem to be similar, but differences in study design and outcome measures pose challenges in definitively comparing devices. The purpose of this study was to perform a direct comparison of 2 lumbar TDRs in a prospective, randomized trial.TDR was performed in 457 patients from 21 sites (261 patients in the investigational group (Kineflex-L Disc; metal-on-metal design anchored with keels, 204 randomized and 57 nonrandomized training cases), and 196 in the control group (CHARITE artificial disc; metal with polyethylene core with teeth for anchoring; 190 randomized and 6 nonrandomized training cases). All patients were treated nonoperatively for single-level symptomatic disc degeneration for at least 6 months prior to surgery. Perioperative data were collected. Clinical outcome data were collected prospectively, as approved by the Food and Drug Administration, through 24-month follow-up. Primary outcome measures used were the Oswestry Disability Index, visual analogue scales assessing pain, patient satisfaction, and reoperations. Success was defined to be at least 15-point improvements in Oswestry Disability Index scores, no reoperation, and no major adverse events. Radiographical measures included range of motion, disc space height, and assessment for device migration, subsidence, and fusion at the TDR level.There were no significant differences between the groups when comparing operative time, blood loss, or length of hospital stay. Both groups improved significantly on Oswestry Disability Index and visual analogue scale scores (P < 0.01) with no differences between the groups. Success rates were similar (68.1% investigational vs. 67.4% control). At 24-month follow-up, 94.1% of the investigational group and 91.9% of controls were satisfied with outcome. Reoperation was performed in 10.3% of the investigational group and 8.4% of the control group.This prospective, randomized, controlled study comparing 2 TDRs, the first to the authors' knowledge, found the devices produced very similar clinical outcomes. Both groups improved significantly by 6 weeks postoperatively and remained improved throughout follow-up with a high patient satisfaction rate.",1
2029,https://openalex.org/W2008194916,https://doi.org/10.1097/brs.0000000000000887,Comparison of Clinical Outcomes of 1- and 2-Level Total Disc Replacement,"A prospective, randomized, multicenter Food and Drug Administration Investigation Device Exemption study using total disc replacement as surgical treatment of degenerative disc disease at 1 or 2 contiguous levels of the cervical spine.To evaluate the safety and effectiveness of total disc replacement at single or 2 contiguous levels through 48 months of follow-up.Cervical total disc replacement has been shown to be a safe and effective alternative to anterior cervical discectomy and fusion at 24 months. Its motion-preserving capabilities may avoid accelerating adjacent segment pathology and thereby lower the rate of associated complications.Patients were randomized in a 2:1 ratio (total disc replacement [TDR]: anterior cervical discectomy and fusion [ACDF]) at 24 sites. Ultimately, 164 patients received TDR at 1 level and 225 patients received TDR at 2 contiguous levels. An additional 24 patients (15 one-level, 9 two-level) were treated with TDR as training cases.Outcome measures included neck disability index, visual analogue scale neck and arm pain, Short Form 12-item Health Survey (SF-12) Mental Composite Score (MCS) and Physical Composite Score (PCS), range of motion, major complication rates, and secondary surgery rates. Patients received follow-up examinations at regular intervals through 4 years after surgery.Preoperative characteristics were statistically similar for the 1- and 2-level patient groups. Four-year follow-up rates were 83.1% (1-level) and 89.0% (2-level). There was no statistically significant difference between 1- and 2-level TDR groups for all clinical outcome measures. Both TDR groups experienced significant improvement at each follow-up when compared with preoperative scores. One case of migration was reported in the 2-level TDR group.A 4-year post hoc comparison of 1- and 2-level TDR patients concurrently enrolled in a 24-center, Food and Drug Administration Investigation Device Exemption clinical trial indicated no statistical differences between groups in clinical outcomes, overall complication rates, and subsequent surgery rates.1.",1
245,https://openalex.org/W1976954554,https://doi.org/10.1097/bsd.0000000000000185,"Prospective, Randomized Comparison of Cervical Total Disk Replacement Versus Anterior Cervical Fusion","This was a prospective, randomized, controlled multicenter trial.The purpose of this study was to compare clinical outcomes at 4-year follow-up of patients receiving cervical total disk replacement (TDR) with those receiving anterior cervical discectomy and fusion (ACDF).ACDF has been the traditional treatment for symptomatic disk degeneration. Several studies found single-level TDR to be as safe and effective as ACDF at ≥2 years follow-up.Patients from 23 centers were randomized in a 2:1 ratio with 164 receiving the investigational device (Mobi-C Cervical Disc Prosthesis) and 81 receiving ACDF using an anterior plate and allograft. Patients were evaluated preoperatively and 6 weeks, 3, 6, 12, 18, 24, 36, and 48 months postoperatively. Outcome assessments included a composite success score, Neck Disability Index, visual analog scales assessing neck and arm pain, patient satisfaction, major complications, subsequent surgery, segmental range of motion, and adjacent-segment degeneration.The composite success rate was similar in the 2 groups at 48-month follow-up. Mean Neck Disability Index, visual analog scale, and SF-12 scores were significantly improved in early follow-up in both groups with improvements maintained throughout 48 months. On some measures, TDR had significantly greater improvement during early follow-up. At no follow-up were TDR scores significantly worse than ACDF scores. Subsequent surgery rate was significantly higher for ACDF compared with TDR (9.9% vs. 3.0%, P<0.05). Range of motion was maintained with TDR having a mean baseline value of 8 degrees compared with 10 degrees at 48 months. The incidence of adjacent-segment degeneration was significantly higher with ACDF at inferior and superior segments compared with TDR (inferior: 50% vs. 30%, P<0.025; superior: 53% vs. 34%, P<0.025).Significant improvements were observed in pain and function. TDR patients maintained motion and had significantly lower rates of reoperation and adjacent-segment degeneration compared with ACDF. This study supports the safety and efficacy of TDR in appropriately selected patients.",1
