record_id,openalex_id,doi,title,abstract,label_included
36,https://openalex.org/W3134704629,https://doi.org/10.3390/ijms22052726,Potential Mechanism of Action of Current Point-of-Care Autologous Therapy Treatments for Osteoarthritis of the Knee—A Narrative Review,"Osteoarthritis (OA) is a progressive degenerative disease that manifests as pain and inflammation and often results in total joint replacement. There is significant interest in understanding how intra-articular injections made from autologous blood or bone marrow could alleviate symptoms and potentially intervene in the progression of the disease. There is in vitro an in vivo evidence that suggests that these therapies, including platelet-rich plasma (PRP), autologous anti-inflammatories (AAIs), and concentrated bone marrow aspirate (cBMA), can interrupt cartilage matrix degradation driven by pro-inflammatory cytokines. This review analyzes the evidence for and against inclusion of white blood cells, the potential role of platelets, and the less studied potential role of blood plasma when combining these components to create an autologous point-of-care therapy to treat OA. There has been significant focus on the differences between the various autologous therapies. However, evidence suggests that there may be more in common between groups and perhaps we should be thinking of these therapies on a spectrum of the same technology, each providing significant levels of anti-inflammatory cytokines that can be antagonists against the inflammatory cytokines driving OA symptoms and progression. While clinical data have demonstrated symptom alleviation, more studies will need to be conducted to determine whether these preclinical disease-modifying findings translate into clinical practice.",0
38,https://openalex.org/W2028224522,https://doi.org/10.1016/j.mri.2010.07.015,Micrometer-sized iron oxide particle labeling of mesenchymal stem cells for magnetic resonance imaging-based monitoring of cartilage tissue engineering,"To examine mesenchymal stem cell (MSC) labeling with micrometer-sized iron oxide particles (MPIOs) for magnetic resonance imaging (MRI)-based tracking and its application to monitoring articular cartilage regeneration.Rabbit MSCs were labeled using commercial MPIOs. In vitro MRI was performed with gradient echo (GRE) and spin echo (SE) sequences at 3T and quantitatively characterized using line profile and region of interest analysis. Ex vivo MRI of hydrogel-encapsulated labeled MSCs implanted within a bovine knee was performed with spoiled GRE (SPGR) and T(1ρ) sequences. Fluorescence microscopy, labeling efficiency, and chondrogenesis of MPIO-labeled cells were also examined.MPIO labeling results in efficient contrast uptake and signal loss that can be visualized and quantitatively characterized via MRI. SPGR imaging of implanted cells results in ex vivo detection within native tissue, and T(1ρ) imaging is unaffected by the presence of labeled cells immediately following implantation. MPIO labeling does not affect quantitative glycosaminoglycan production during chondrogenesis, but iron aggregation hinders extracellular matrix visualization. This aggregation may result from excess unincorporated particles following labeling and is an issue that necessitates further investigation.This study demonstrates the promise of MPIO labeling for monitoring cartilage regeneration and highlights its potential in the development of cell-based tissue engineering strategies.",0
39,https://openalex.org/W2074139229,https://doi.org/10.1016/j.injury.2011.06.033,Knee chondral injuries: Clinical treatment strategies and experimental models,"Articular cartilage has a very limited capacity to repair and as such premature joint degeneration is often the end point of articular injuries. Patients with chondral injury have asymptomatic periods followed by others in which discomfort or pain is bearable. The repair of focal cartilage injuries requires a precise diagnosis, a completed knee evaluation to give the correct indication for surgery proportional to the damage and adapted to each patient. Many of the surgical techniques currently performed involve biotechnology. The future of cartilage repair should be based on an accurate diagnosis using new MRI techniques. Clinical studies would allow us to establish the correct indications and surgical techniques implanting biocompatible and biodegradable matrices with or without stem cells and growth factors. Arthroscopic techniques with the design of new instruments can facilitate repair of patella and tibial plateau lesions.",0
40,https://openalex.org/W2081100709,https://doi.org/10.1007/s00167-012-1910-0,Osteochondral transplantation using autografts from the upper tibio-fibular joint for the treatment of knee cartilage lesions,"Treatment of large cartilage lesions of the knee in weight-bearing areas is still a controversy and challenging topic. Autologous osteochondral mosaicplasty has proven to be a valid option for treatment but donor site morbidity with most frequently used autografts remains a source of concern. This study aims to assess clinical results and safety profile of autologous osteochondral graft from the upper tibio-fibular joint applied to reconstruct symptomatic osteochondral lesions of the knee.Thirty-one patients (22 men and 9 women) with grade 4 cartilage lesions in the knee were operated by mosaicplasty technique using autologous osteochondral graft from the upper tibio-fibular joint, between 1998 and 2006. Clinical assessment included visual analog scale (VAS) for pain and Lysholm score. All patients were evaluated by MRI pre- and post-operatively regarding joint congruency as good, fair (inferior to 1 mm incongruence), and poor (incongruence higher than 1 mm registered in any frame). Donor zone status was evaluated according to specific protocol considering upper tibio-fibular joint instability, pain, neurological complications, lateral collateral ligament insufficiency, or ankle complaints.Mean age at surgery was 30.1 years (SD 12.2). In respect to lesion sites, 22 were located in weight-bearing area of medial femoral condyle, 7 in lateral femoral condyle, 1 in trochlea, and 1 in patella. Mean follow-up was 110.1 months (SD 23.2). Mean area of lesion was 3.3 cm2 (SD 1.7), and a variable number of cylinders were used, mean 2.5 (SD 1.3). Mean VAS score improved from 47.1 (SD 10.1) to 20.0 (SD 11.5); p = 0.00. Similarly, mean Lysholm score increased from 45.7 (SD 4.5) to 85.3 (SD 7.0); p = 0.00. The level of patient satisfaction was evaluated, and 28 patients declared to be satisfied/very satisfied and would do surgery again, while 3 declared as unsatisfied with the procedure and would not submit to surgery again. These three patients had lower clinical scores and kept complaints related to the original problem but unrelated to donor zone. MRI score significantly improved at 18-24 months comparing with pre-operative (p = 0.004). No radiographic or clinical complications related to donor zone with implication in activity were registered.This work corroborates that mosaicplasty technique using autologous osteochondral graft from the upper tibio-fibular joint is effective to treat osteochondral defects in the knee joint. No relevant complications related to donor zone were registered.Case series, Level IV.",0
42,https://openalex.org/W3154050831,https://doi.org/10.1177/03635465211005754,Ascorbic Acid and Iron Supplement Treatment Improves Stem Cell–Mediated Cartilage Regeneration in a Minipig Model,"The transplantation of mesenchymal stem cells (MSCs) into cartilage defects has led to variable cartilage repair outcomes. Previous in vitro studies have shown that ascorbic acid and reduced iron independently can improve the chondrogenic differentiation of MSCs. However, the combined effect of ascorbic acid and iron supplementation on MSC differentiation has not been investigated.To investigate the combined in vivo effects of ascorbic acid and a US Food and Drug Administration (FDA)-approved iron supplement on MSC-mediated cartilage repair in mature Göttingen minipigs.Controlled laboratory study.We pretreated bone marrow-derived MSCs with ascorbic acid and the FDA-approved iron supplement ferumoxytol and then transplanted the MSCs into full-thickness cartilage defects in the distal femurs of Göttingen minipigs. Untreated cartilage defects served as negative controls. We evaluated the cartilage repair site with magnetic resonance imaging at 4 and 12 weeks after MSC implantation, followed by histological examination and immunofluorescence staining at 12 weeks.Ascorbic acid plus iron-pretreated MSCs demonstrated a significantly better MOCART (magnetic resonance observation of cartilage repair tissue) score (73.8 ± 15.5), better macroscopic cartilage regeneration score according to the International Cartilage Repair Society (8.6 ± 2.0), better Pineda score (2.9 ± 0.8), and larger amount of collagen type II (28,469 ± 21,313) compared with untreated controls (41.3 ± 2.5, 1.8 ± 2.9, 12.8 ± 1.9, and 905 ± 1326, respectively). The obtained scores were also better than scores previously reported in the same animal model for MSC implants without ascorbic acid.Pretreatment of MSCs with ascorbic acid and an FDA-approved iron supplement improved the chondrogenesis of MSCs and led to hyaline-like cartilage regeneration in the knee joints of minipigs.Ascorbic acid and iron supplements are immediately clinically applicable. Thus, these results, in principle, could be translated into clinical applications.",0
43,https://openalex.org/W2554616413,https://doi.org/10.1016/b978-0-08-100603-0.00009-2,Magnetic resonance imaging monitoring of cartilage tissue engineering in vivo,"Abstract Cartilage tissue engineering uses a combination of biocompatible scaffold material, cells, and growth factors to achieve a cartilage-like tissue that has similar biomechanical properties as a native cartilage. After initial success at-bench, most tissue growth strategies are tested in animals. In vivo animal models of cartilage tissue engineering provide a proof-of-concept validation for promising at-bench tissue-growth strategies. A number of animal models such as mice, rats, rabbits, sheep, dogs, and horses have been used for the purpose of validating emerging cartilage tissue-engineering approaches. Out of all the available choices for monitoring cartilage tissue engineering and regeneration in vivo, magnetic resonance imaging (MRI) is the most suitable and is the leading imaging modality for noninvasive longitudinal quantitative monitoring of cartilage tissue growth and regeneration. This chapter describes advances made in MRI assessment and monitoring of cartilage tissue engineering in vivo during the last decade.",0
44,https://openalex.org/W2032883484,https://doi.org/10.1089/ten.2005.11.1065,Autologous Chondrocyte Implantation with Collagen Bioscaffold for the Treatment of Osteochondral Defects in Rabbits,"Osteochondral injury is therapeutically irreversible within current treatment parameters. Autologous chondrocyte implantation (ACI) promises to regenerate hyaline articular cartilage, but conventional ACI is plagued by complications determined by periosteal grafting. Here we propose the utilization of collagen membrane in ACI as an effective bioscaffold for the regeneration of osteochondral lesions. Using a rabbit model of osteochondral injury, we have inoculated autologous chondrocytes onto a type I/III collagen scaffold [so-called matrix-induced ACI (MACI)] and implanted into 3-mm osteochondral knee defects. All untreated defect histology showed inferior fibrocartilage and/or fibrous tissue repair. In our time-course study, ACI with type I/III collagen membrane regenerated cartilage with healthy osteochondral architecture in osteochondral defects at 6 weeks. At 12 weeks, articular cartilage regeneration was maintained, with reduced thickness and proteoglycan compared with the adjacent cartilage. Both 6-week (p < 0.01) and 12-week (p < 0.05) ACI with collagen membrane showed significant improvement as compared with untreated controls. To further examine the efficacy of cartilage regeneration by ACI, we conducted a dose-response study, using chondrocytes at various cell densities between 10(4) and 10(6) cells/cm(2). The results showed that cell density had no effect on outcome histology, but all cell densities were significantly better than untreated controls (p < 0.01) and cell-free collagen membrane treatment (p < 0.05). In short, our data suggest that autologous chondrocyte-seeded type I/III collagen membrane is an effective method for the treatment of focal osteochondral knee injury in rabbits.",0
45,https://openalex.org/W3015312825,https://doi.org/10.1007/s00167-020-05976-9,Excellent histological results in terms of articular cartilage regeneration after spheroid-based autologous chondrocyte implantation (ACI),"Abstract Purpose Traumatic lesions of articular cartilage represent a crucial risk factor for osteoarthritis. Even if several strategies exist to treat such damages, the optimal solution has not yet been found. A new strategy represents the scaffold-free spheroid-based autologous chondrocyte transplantation. In this method, spheroids of chondrocytes are synthesized after chondrocyte isolation and expansion, followed by the implantation in a second intervention. Methods Fine Jamshidi-needle biopsies from five patients (one from each patient, Ø 2 mm) treated with a spheroid-based autologous chondrocyte implantation (ACI) after traumatic lesions of the articular cartilage of the knee were analysed histologically and immunohistologically for collagen II, collagen X and aggrecan expression. The indication for a second look arthroscopy was given by arthrofibrosis or meniscus-lesions, respectively. The time between ACI and second-look arthroscopy ranged between 6 and 16 months. Results In all patients, the histological examinations revealed an avascular cartilage tissue with a homogenic extracellular matrix. The subchondral bone neither showed bleeding, necrosis nor hypertrophy. A homogenous alcian blue staining indicated high amounts of mucopolysaccharides and glycosaminoglycans. Collagen II staining was highly positive, whereas collagen X staining was negative in every patient, ruling out hypertrophic chondrocyte differentiation. In addition, intense aggrecan staining indicated a strong expression of this extracellular matrix component. Conclusion The present case series represents the first histological and immunohistological analyses of spheroid-based ACI in humans. Spheroid-based ACI revealed excellent histological results regarding the regeneration of hyaline articular cartilage. These results indicate that spheroid based ACI is a promising strategy for treating traumatic lesions of the articular cartilage of the knee.",0
47,https://openalex.org/W2219273457,https://doi.org/10.1016/j.arthro.2015.11.013,"Editorial Commentary: Doc, Can You Inject Stem Cells in My Knee?",Stem cell therapy is one of the most promising treatments to restore and repair damaged articulate cartilage. Koh et al. present in this issue their study on the treatment of articulate cartilage defects with adipose derived stem cell. We believe that it is a matter of time to when stem cells will become cost effective and commercially available for the treatment of articulate cartilage injuries.,0
49,https://openalex.org/W2895011813,https://doi.org/10.1016/j.actbio.2018.10.005,Cartilaginous extracellular matrix derived from decellularized chondrocyte sheets for the reconstruction of osteochondral defects in rabbits,"Cartilaginous extracellular matrix (ECM) materials derived from decellularized native articular cartilage are widely used in cartilage regeneration. However, it is difficult for endogenous cells to migrate into ECM derived from native cartilage owing to its nonporous structure and dense nature. Moreover, current decellularization approaches frequently lead to architectural breakdown and potential loss of surface composition of ECM. To solve this problem, we aimed to establish a novel biological ECM scaffold from chondrocyte sheets for cartilage regeneration. We cultured chondrocytes harvested from the auricular cartilage of 4-week-old New Zealand rabbits and enabled them to form cell sheets. These sheets were decellularized using sodium dodecyl sulfate (SDS) with three different concentrations, namely, 1%, 5%, and 10%, followed by 1% Triton X-100 and deoxyribonuclease enzyme solution. In vitro microstructural examination and mechanical tests demonstrated that 1% SDS not only removed chondrocytes completely but also maintained the native architecture and composition of ECM, thus avoiding the use of high-concentration SDS. Application of decellularized chondrocyte sheets for osteochondral defects in rabbits resulted in substantial host remodeling and variant regeneration of osteochondral tissues. One percent SDS-treated decellularized chondrocyte sheets contributed to the superior reconstruction of osteochondral defects as compared with 5% and 10% SDS groups, which includes vascularized subchondral bone, articular cartilage with adequate thickness, and integration with host tissues. Furthermore, ECM from 1% SDS significantly increased the migrating potential of bone marrow mesenchymal stem cells (BMSCs) in vitro. RT-PCR and western blot also revealed that ECM increased the expression of SOX-9 in BMSCs, whereas it decreased COL-X expression. In conclusion, our results suggested that the chondrocyte sheets decellularized with 1% SDS preserved the integrity and bioactivity, which favored cell recruitment and enabled osteochondral regeneration in the knee joints of rabbits, thus offering a promising approach for articular cartilage reconstruction without cell transplantation. STATEMENT OF SIGNIFICANCE: Although biological extracellular matrix (ECM) derived from decellularized native cartilage has been widely used in cartilage regeneration, it is difficult for endogenous cells to migrate into ECM owing to its dense nature. Moreover, current decellularization approaches lead to architectural breakdown of ECM. This study established a novel biological ECM from decellularized chondrocyte sheets for cartilage regeneration. Our results suggested that cartilaginous ECM favored cell recruitment and enabled osteochondral regeneration in rabbits, thus offering a promising approach for articular cartilage reconstruction without cell transplantation. SDS 1% adequately decellularized the chondrocytes in cell sheets, whereas it maintained the native architecture and composition of ECM, thereby avoiding the use of high-concentration SDS and providing a new way to acquire cartilaginous ECM.",0
51,https://openalex.org/W2900009423,https://doi.org/10.1089/ten.tec.2018.0219,Human Synovial Mesenchymal Stem Cells Good Manufacturing Practices for Articular Cartilage Regeneration,"Background: Cartilage restoration is a desperately needed bridge for patients with symptomatic cartilage lesions. Chondral lesion is a pathology with high prevalence, reaching as much as 63% of general population and 36% among athletes. Despite autologous chondrocyte implantation versatility, it still fails to fully reproduce hyaline articular cartilage characteristics. Mesenchymal stem cells (MSCs) may be isolated from various known tissues, including discarded fragments at arthroscopy such as synovial membrane. Choice of harvesting site is motivated by MSCs' abilities to modulate immunologic and inflammatory response through paracrine communication. Synovial MSCs have a greater proliferation and strong chondrogenic potential than bone and adipose MSCs and a less hypertrophic differentiation than bone MSCs. Good manufacturing practice (GMP) laboratory techniques for human clinical trials are still novel. To our knowledge, there are only two clinical trials in humans published since today. Purpose: Therefore, this work aimed to isolate and characterize synovial MSCs and evaluated their differentiation properties according to GMP standards. Materials and Methods: One-gram tissue sample from three patients of synovia was harvested at the beginning of arthroscopy surgery. MSCs were isolated, expanded, and characterized by flow cytometry. Results: It was possible to isolate and expand MSCs cultures from synovia, characterize MSCs by flow cytometry using proper monoclonal antibodies, and differentiate MSCs by coloring technique after chondrogenic, adipogenic, and osteogenic differentiations. Cartilage treatment may benefit from these tissue engineering protocols since arthroscopic procedures are routinely performed for different purposes in a previous stage and a favorable chondronegic differentiation cell lineage may be collected and stored in a less invasive way. Conclusion: Laboratory protocols established according to presented GMP were able to isolate and characterize MSCs obtained from synovia. Impact Statement Articular cartilage restoration is a desperately needed bridge for patients with symptomatic cartilage lesions and it rises as a socioeconomic issue with a considerable economic burden. Synovial mesenchymal stem cells (MSCs) have a greater proliferation rate and strong chondrogenic potential than bone and adipose MSCs and a less hypertrophic differentiation than bone MSCs. To our knowledge, there are only two human clinical trials with good manufacturing practice laboratory techniques for synovial MSCs harvesting and differentiation. Cartilage treatment may benefit from these tissue engineering protocols since arthroscopic procedures are routinely performed for different purposes in a previous stage.",0
53,https://openalex.org/W2911886249,https://doi.org/10.1186/s13287-018-1123-7,Ex vivo MRI cell tracking of autologous mesenchymal stromal cells in an ovine osteochondral defect model,"Osteochondral injuries represent a significant clinical problem requiring novel cell-based therapies to restore function of the damaged joint with the use of mesenchymal stromal cells (MSCs) leading research efforts. Pre-clinical studies are fundamental in translating such therapies; however, technologies to minimally invasively assess in vivo cell fate are currently limited. We investigate the potential of a MRI- (magnetic resonance imaging) and superparamagnetic iron oxide nanoparticle (SPION)-based technique to monitor cellular bio-distribution in an ovine osteochondral model of acute and chronic injuries. MSCs were isolated, expanded and labelled with Nanomag, a 250-nm SPION, and using a novel cell-penetrating technique, glycosaminoglycan-binding enhanced transduction (GET). MRI visibility thresholds, cellular toxicity and differentiation potential post-labelling were assessed in vitro. A single osteochondral defect was created in the medial femoral condyle in the left knee joint of each sheep with the contralateral joint serving as the control. Cells, either GET-Nanomag labelled or unlabelled, were delivered 1 week or 4.5 weeks later. Sheep were sacrificed 7 days post implantation and immediately MR imaged using a 0.2-T MRI scanner and validated on a 3-T MRI scanner prior to histological evaluation. MRI data demonstrated a significant increase in MRI contrast as a result of GET-Nanomag labelling whilst cell viability, proliferation and differentiation capabilities were not affected. MRI results revealed evidence of implanted cells within the synovial joint of the injured leg of the chronic model only with no signs of cell localisation to the defect site in either model. This was validated histologically determining the location of implanted cells in the synovium. Evidence of engulfment of Nanomag-labelled cells by leukocytes is observed in the injured legs of the chronic model only. Finally, serum c-reactive protein (CRP) levels were measured by ELISA with no obvious increase in CRP levels observed as a result of P21-8R:Nanomag delivery. This study has the potential to be a powerful translational tool with great implications in the clinical translation of stem cell-based therapies. Further, we have demonstrated the ability to obtain information linked to key biological events occurring post implantation, essential in designing therapies and selecting pre-clinical models.",0
54,https://openalex.org/W4221082774,https://doi.org/10.1016/j.mtbio.2022.100234,Repair of osteochondral defects mediated by double-layer scaffolds with natural osteochondral-biomimetic microenvironment and interface,"Tissue engineering provides a new approach for the treatment of osteochondral defects. However, the lack of an ideal double-layer scaffold with osteochondral-biomimetic microenvironment and interface similar to native articular tissue greatly limits clinical translation. Our current study developed a double-layer acellular osteochondral matrix (AOM) scaffold with natural osteochondral-biomimetic microenvironment and interface by integrating ultraviolet (UV) laser and decellularization techniques. The laser parameters were optimized to achieve a proper pore depth close to the osteochondral interface, which guaranteed complete decellularization, sufficient space for cell loading, and relative independence of the chondrogenic and osteogenic microenvironments. Gelatin-methacryloyl (GelMA) hydrogel was further used as the cell carrier to significantly enhance the efficiency and homogeneity of cell loading in the AOM scaffold with large pore structure. Additionally, in vitro results demonstrated that the components of the AOM scaffold could efficiently regulate the chondrogenic/osteogenic differentiations of bone marrow stromal cells (BMSCs) by activating the chondrogenic/osteogenic related pathways. Importantly, the AOM scaffolds combined with BMSC-laden GelMA hydrogel successfully realized tissue-specific repair of the osteochondral defects in a knee joint model of rabbit. The current study developed a novel double-layer osteochondral biomimetic scaffold and feasible strategy, providing strong support for the tissue-specific repair of osteochondral defects and its future clinical translation.",0
55,https://openalex.org/W2787159600,https://doi.org/10.1055/s-0037-1618592,Cartilage Restoration: Microfracture and Osteochondral Autograft Transplantation,"Abstract The treatment of patellofemoral cartilage defects presents several distinct challenges when compared with cartilage restoration techniques used for other compartments of the knee due to the unique anatomy and distribution of forces. The etiologies of patellofemoral articular cartilage lesions include acute traumatic instability injuries, such as dislocation and subluxation, osteochondritis dissecans, and chronic degenerative changes. Regardless of the etiology, untreated patellofemoral cartilage lesions can contribute to activity-limiting anterior knee pain. The goal of patellofemoral cartilage restoration procedures is to impart symptomatic relief and improve quality of life by repairing the articular cartilage surface and any comorbid malalignment or maltracking. Microfracture and osteochondral autograft transplantation (OAT) are two cartilage restoration procedures to consider when treating full-thickness patellofemoral chondral defects. Considered by some experts to be the gold standard therapy, microfracture is one of the most common procedures used for cartilage restoration. The technique involves the perforation of the subchondral bone plate for the release of marrow elements, filling the defect with a fibrocartilage clot repair. Though less commonly used, OAT allows defect replacement with native hyaline cartilage via autologous transplantation from a non-weight bearing area. The purpose of this article is to discuss the indication, technical considerations, and outcomes of microfracture and OAT when used for treating chondral lesions of the patellofemoral joint.",0
58,https://openalex.org/W2397368881,https://doi.org/10.1016/j.aott.2016.05.003,Restore a 9 mm diameter osteochondral defect with gene enhanced tissue engineering followed mosaicplasty in a goat model,"The aim of this study was to evaluate the efficacy of gene enhanced tissue engineering followed mosaicplasty in a goat model.An acute cylindrical defect 9 mm in diameter was created in the weight bearing area of the medial femoral condyle in a goat model. Thirty-six medial femoral condyles were divided into 6 groups using different proportion of gene enhanced tissue engineering and mosaicplasty to restore the defects. The specimen received gross and histology observation, which was evaluated by the histological grading scale of O'Driscoll, Keeley and Salter. Transmission electron microscope observation was also performed. Two factors analysis of variance and Student-Newman-Kewls test were used to compare the specimen.The gross and histology observation revealed that each defects of six groups had different restoration. The scores of the reparative tissue of three groups with gene enhancement were significantly higher than those in other three groups without gene enhancement (p > 0.05).Gene enhanced tissue engineering followed mosaicplasty could restore a 9 mm diameter osteochondral defects in a goat model effectively. With the reduction of covering area of the graft, the advantages of the combined gene enhanced tissue engineering method can be better reflected.",0
60,https://openalex.org/W2110609533,https://doi.org/10.1097/jsa.0b013e31818cdb82,Overview of Existing Cartilage Repair Technology,"Currently, autologous chondrocyte implantation and osteochondral grafting bridge the gap between palliation of cartilage injury and resurfacing via arthroplasty. Emerging technologies seek to advance first generation techniques and accomplish several goals including predictable outcomes, cost-effective technology, single-stage procedures, and creation of durable repair tissue. The biologic pipeline represents a variety of technologies including synthetics, scaffolds, cell therapy, and cell-infused matrices. Synthetic constructs, an alternative to biologic repair, resurface a focal chondral defect rather than the entire joint surface. Scaffolds are cell-free constructs designed as a biologic ""net"" to augment marrow stimulation techniques. Minced cartilage technology uses stabilized autologous or allogeneic fragments in 1-stage transplantation. Second and third generation cell-based methods include alternative membranes, chondrocyte seeding, and culturing onto scaffolds. Despite the promising early results of these products, significant technical obstacles remain along with unknown long-term durability. The vast array of developing technologies has exceptional promise and the potential to revolutionize the cartilage treatment algorithm within the next decade.",0
61,https://openalex.org/W343135126,https://doi.org/10.1007/s00132-008-1270-0,Autologe Chondrozytentransplantation,"Untreated focal articular cartilage defects may lead to secondary osteoarthritis. Symptomatic full-thickness defects in young patients that are located in the medial or lateral femoral condyle, trochlea, or patella and range in size from 3 cm2 to 10 cm2 as well as defects of the ventral talus are indications for autologous chondrocyte transplantation (ACT). Another indication for ACT are cartilage defects for which previous operative measures have failed. Osteoarthritis and kissing lesions are contraindications. Axial malalignment and knee joint instability need to be corrected. Second-generation ACT procedures are based on three-dimensional biomaterials in which the articular chondrocytes are seeded prior to implantation. Randomized trials demonstrate clinical, radiographic, and histologic findings that are similar to marrow-stimulating techniques such as microfracture. Long-term studies are needed to determine the effect of ACT on the development of osteoarthritis.",0
66,https://openalex.org/W4243862948,https://doi.org/10.1038/srep16225,A preclinical evaluation of an autologous living hyaline-like cartilaginous graft for articular cartilage repair: a pilot study,"Abstract In this pilot study, an autologous synthetic scaffold-free construct with hyaline quality, termed living hyaline cartilaginous graft ( LhCG ), was applied for treating cartilage lesions. Implantation of autologous LhCG was done at load-bearing regions of the knees in skeletally mature mini-pigs for 6 months. Over the course of this study, significant radiographical improvement in LhCG treated sites was observed via magnetic resonance imaging. Furthermore, macroscopic repair was effected by LhCG at endpoint. Microscopic inspection revealed that LhCG engraftment restored cartilage thickness, promoted integration with surrounding native cartilage, produced abundant cartilage-specific matrix molecules and re-established an intact superficial tangential zone. Importantly, the repair efficacy of LhCG was quantitatively shown to be comparable to native, unaffected cartilage in terms of biochemical composition and biomechanical properties. There were no complications related to the donor site of cartilage biopsy. Collectively, these results imply that LhCG engraftment may be a viable approach for articular cartilage repair.",0
69,https://openalex.org/W2012202211,https://doi.org/10.1016/j.joca.2009.09.001,Quality of scaffold fixation in a human cadaver knee model,"Newly developed regenerative cartilage interventions based on the application of 3D-scaffolds require a further evaluation of the surgical techniques involved. The present study compared four different scaffold fixation techniques [fibrin glue (FG), transosseous (TS) fixation, biodegradable pin (BP) fixation and continuous cartilage sutures (CS)] to implant a custom-printed porous PEOT/PBT1000/70/30 scaffold in a human cadaver knee model.After implantation, the knees were subjected to a vertically oriented loaded continuous passive motion (CPM) protocol. The fixation techniques were evaluated after 60 and a subsequent 150 motion cycles, focusing on area coverage, outline attachment and scaffold integrity. After the total of 210 cycles, also an endpoint fixation test was performed.The fixation techniques revealed marginal differences for area coverage and outline attachment after 60 and 150 cycles. The FG scored higher on scaffold integrity compared to TS (P<0.05) and CS (P=0.01). Endpoint fixation was highest for the CS, whereas FG showed a weak final fixation strength (P=0.01).This study showed that optimal fixation cannot be combined always with high scaffold integrity. Special attention devoted to scaffold properties in relation to the fixation technique may result in an improvement of scaffold fixation, and thus clinical cartilage regenerative approaches involving these scaffolds.",0
72,https://openalex.org/W3048252013,https://doi.org/10.1016/j.eats.2020.04.021,Osteochondritis Dissecans of the Knee: Arthroscopic Suture Anchor Fixation,"<h2>Abstract</h2> Osteochondritis dissecans (OCD) is a subchondral bone abnormality, in which subchondral bone and the overlying articular cartilage detach from the bony bed. Multiple techniques for OCD fixation have been described, including metallic, bioabsorbable implants and biological fixation. We describe a surgical technique for OCD lesions including bony bed preparation with curettage and microfracture, anatomic reduction, and fixation using a suture anchor to provide stability and healing of the lesion.",0
74,https://openalex.org/W2126041710,https://doi.org/10.1177/0363546511423522,Autologous Chondrocyte Implantation for Treatment of Cartilage Defects of the Knee,"Background: Autologous chondrocyte implantation (ACI) is a well-established treatment option for isolated cartilage defects of the knee joint, providing satisfying outcome. However, cases of treatment failure with the need for surgical reintervention are reported; typical patient’s individual and environmental risk factors have previously not been described. Hypothesis: The need for reintervention after ACI is associated with specific preoperative detectable individual risk factors. Study Design: Cohort study; Level of evidence, 3. Methods: A total of 413 patients following ACI (first, second, and third generation) were filtered for those who required revision surgery during their follow-up time (2-11.8 years). Factors were analyzed that might have significant effects on increased revision rate. Using preoperatively collected data, all patients were grouped according to 12 standard prognostic factors. Apart from odds ratio and Pearson χ 2 test, statistical analysis of risk factors was performed with multivariate binary logistic regression models and Cox regression, the method of choice for survival time data. Results: After a follow-up of 4.4 ± 0.9 years (limited to 5 years), a total of 88 patients (21.3%) had undergone surgical revision. The time to revision surgery was 1.8 ± 1.1 years. Four prognostic factors associated with a significantly higher risk for reintervention were detected: (1) female gender (Cox survival fit: P = .033), (2) previous surgeries of the affected joint ( P = .002), (3) previous bone marrow stimulation ( P = .041), and (4) periosteum patch–covered ACI ( P = .028). An influence of patient age, body mass index (BMI), defect number, defect size, lesion origin, lesion location, parallel treatment, or smoking on the risk for reintervention could not be observed. Conclusion: The study identifies clear facts that significantly increase the risk of revision surgery. These facts can be easily obtained preoperatively and may be taken into consideration when indicating ACI.",0
78,https://openalex.org/W2527762504,https://doi.org/10.1007/s00167-016-4352-2,"High mid-term revision rate after treatment of large, full-thickness cartilage lesions and OA in the patellofemoral joint using a large inlay resurfacing prosthesis: HemiCAP-Wave®","The HemiCAP-WaveA (R) implant for the patellofemoral resurfacing treatment of large cartilage lesions and osteoarthritis (OA) was introduced in 2009. The outcome of a prospective cohort study of 18 patients with large trochlea lesions or isolated OA treated with the HemiCAP-WaveA (R) implant is presented with up to a 6-year survival rate, and hypothesised short-to mid-term reduced pain and improved function. Indication for treatment with the HemiCAP-WaveA (R) implant was a symptomatic, large cartilage lesion in trochlea demonstrated by MRI or arthroscopy, which was ICRS grades 3-4 and larger than 4 cm(2). Patients were followed for 2 years with American Knee Society Subjective outcome Scores (AKSS), pain scores and radiographic evaluations and for up to 6 years with complications and reoperations. At the 1- and 2-year follow-up mean AKSS clinical score, the mean AKSS function score and mean pain score improved significantly. Within 6 years, 28 % of the implants were revised to arthroplasty due to the progression of cartilage lesions, osteoarthritis or increased knee pain. The present study demonstrated an improved short- to mid-term clinical outcome and reduced pain but high mid-term revision rate after patellofemoral inlay resurfacing using the HemiCAP-WaveA (R) implant. Patellofemoral resurfacing implantation treatment with a large inlay prosthesis can offer temporary treatment for large isolated patellofemoral cartilage lesions or OA in younger patients with almost healthy cartilage in the other compartments who are not yet eligible for arthroplasty treatment. IV.",0
