record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
1940,0,svm,max,balanced,tfidf,584,1750939735.6957998,,,
1165,0,svm,max,balanced,tfidf,585,1750939735.7170327,,,
2027,0,svm,max,balanced,tfidf,586,1750939735.7342825,,,
2374,0,svm,max,balanced,tfidf,587,1750939735.7526162,,,
402,0,svm,max,balanced,tfidf,588,1750939735.7692823,,,
1253,0,svm,max,balanced,tfidf,589,1750939735.7861788,,,
1013,0,svm,max,balanced,tfidf,590,1750939735.8087535,,,
1833,0,svm,max,balanced,tfidf,591,1750939735.8299036,,,
1952,0,svm,max,balanced,tfidf,592,1750939735.8458881,,,
2207,0,svm,max,balanced,tfidf,593,1750939735.8630888,,,
1557,0,svm,max,balanced,tfidf,594,1750939735.879636,,,
1778,0,svm,max,balanced,tfidf,595,1750939735.8966446,,,
2121,0,svm,max,balanced,tfidf,596,1750939735.9191039,,,
2497,0,svm,max,balanced,tfidf,597,1750939735.940189,,,
1189,0,svm,max,balanced,tfidf,598,1750939735.9569306,,,
2809,0,svm,max,balanced,tfidf,599,1750939735.9744506,,,
1858,0,svm,max,balanced,tfidf,600,1750939735.9914908,,,
479,0,svm,max,balanced,tfidf,601,1750939736.0089803,,,
1079,0,svm,max,balanced,tfidf,602,1750939736.029266,,,
2454,0,svm,max,balanced,tfidf,603,1750939736.051953,,,
698,0,svm,max,balanced,tfidf,604,1750939736.0687053,,,
381,0,svm,max,balanced,tfidf,605,1750939736.086742,,,
1719,0,svm,max,balanced,tfidf,606,1750939736.103245,,,
1452,0,svm,max,balanced,tfidf,607,1750939736.1214116,,,
1438,0,svm,max,balanced,tfidf,608,1750939736.1473148,,,
2147,0,svm,max,balanced,tfidf,609,1750939736.166283,,,
1556,0,svm,max,balanced,tfidf,610,1750939736.183529,,,
2198,0,svm,max,balanced,tfidf,611,1750939736.200491,,,
2724,0,svm,max,balanced,tfidf,612,1750939736.2188761,,,
518,0,svm,max,balanced,tfidf,613,1750939736.2378845,,,
1071,0,svm,max,balanced,tfidf,614,1750939736.2660167,,,
676,0,svm,max,balanced,tfidf,615,1750939736.2841654,,,
2202,0,svm,max,balanced,tfidf,616,1750939736.3019617,,,
956,0,svm,max,balanced,tfidf,617,1750939736.3197212,,,
538,0,svm,max,balanced,tfidf,618,1750939736.337802,,,
974,0,svm,max,balanced,tfidf,619,1750939736.3560324,,,
2021,0,svm,max,balanced,tfidf,620,1750939736.3798587,,,
448,0,svm,max,balanced,tfidf,621,1750939736.4013984,,,
2698,0,svm,max,balanced,tfidf,622,1750939736.4192162,,,
1984,0,svm,max,balanced,tfidf,623,1750939736.4370203,,,
916,0,svm,max,balanced,tfidf,624,1750939736.4553382,,,
1010,0,svm,max,balanced,tfidf,625,1750939736.4756474,,,
333,0,svm,max,balanced,tfidf,626,1750939736.5026033,,,
2535,0,svm,max,balanced,tfidf,627,1750939736.520742,,,
2613,0,svm,max,balanced,tfidf,628,1750939736.5391712,,,
1591,0,svm,max,balanced,tfidf,629,1750939736.5557034,,,
2672,0,svm,max,balanced,tfidf,630,1750939736.5734866,,,
415,0,svm,max,balanced,tfidf,631,1750939736.5923564,,,
1993,0,svm,max,balanced,tfidf,632,1750939736.616195,,,
1107,0,svm,max,balanced,tfidf,633,1750939736.6389046,,,
690,0,svm,max,balanced,tfidf,634,1750939736.6568077,,,
351,0,svm,max,balanced,tfidf,635,1750939736.6752534,,,
625,0,svm,max,balanced,tfidf,636,1750939736.6927197,,,
2179,0,svm,max,balanced,tfidf,637,1750939736.7111104,,,
1260,0,svm,max,balanced,tfidf,638,1750939736.7368004,,,
1472,0,svm,max,balanced,tfidf,639,1750939736.7558186,,,
2630,0,svm,max,balanced,tfidf,640,1750939736.7736416,,,
1435,0,svm,max,balanced,tfidf,641,1750939736.7929618,,,
230,0,svm,max,balanced,tfidf,642,1750939736.810944,,,
1265,0,svm,max,balanced,tfidf,643,1750939736.8305435,,,
1345,0,svm,max,balanced,tfidf,644,1750939736.8562481,,,
1936,0,svm,max,balanced,tfidf,645,1750939736.8753672,,,
2011,0,svm,max,balanced,tfidf,646,1750939736.8933976,,,
1030,0,svm,max,balanced,tfidf,647,1750939736.9117172,,,
1188,0,svm,max,balanced,tfidf,648,1750939736.9296534,,,
1517,0,svm,max,balanced,tfidf,649,1750939736.9482646,,,
1303,0,svm,max,balanced,tfidf,650,1750939736.9749742,,,
1123,0,svm,max,balanced,tfidf,651,1750939736.994192,,,
1016,0,svm,max,balanced,tfidf,652,1750939737.0119128,,,
2298,0,svm,max,balanced,tfidf,653,1750939737.0292282,,,
989,0,svm,max,balanced,tfidf,654,1750939737.0472264,,,
2410,0,svm,max,balanced,tfidf,655,1750939737.066918,,,
1233,0,svm,max,balanced,tfidf,656,1750939737.0921674,,,
1509,0,svm,max,balanced,tfidf,657,1750939737.1123426,,,
1217,0,svm,max,balanced,tfidf,658,1750939737.1304822,,,
1928,0,svm,max,balanced,tfidf,659,1750939737.1483128,,,
1092,0,svm,max,balanced,tfidf,660,1750939737.1675992,,,
756,0,svm,max,balanced,tfidf,661,1750939737.1908324,,,
782,0,svm,max,balanced,tfidf,662,1750939737.2160704,,,
2581,0,svm,max,balanced,tfidf,663,1750939737.2348151,,,
604,0,svm,max,balanced,tfidf,664,1750939737.2531793,,,
1190,0,svm,max,balanced,tfidf,665,1750939737.2720475,,,
1725,0,svm,max,balanced,tfidf,666,1750939737.290892,,,
1844,0,svm,max,balanced,tfidf,667,1750939737.3096874,,,
2478,0,svm,max,balanced,tfidf,668,1750939737.3363104,,,
1986,0,svm,max,balanced,tfidf,669,1750939737.355878,,,
1212,0,svm,max,balanced,tfidf,670,1750939737.3744903,,,
636,0,svm,max,balanced,tfidf,671,1750939737.3932824,,,
938,0,svm,max,balanced,tfidf,672,1750939737.4121983,,,
1342,0,svm,max,balanced,tfidf,673,1750939737.4340103,,,
703,0,svm,max,balanced,tfidf,674,1750939737.4574244,,,
2033,0,svm,max,balanced,tfidf,675,1750939737.475965,,,
493,0,svm,max,balanced,tfidf,676,1750939737.4939382,,,
2536,0,svm,max,balanced,tfidf,677,1750939737.5121045,,,
1879,0,svm,max,balanced,tfidf,678,1750939737.53009,,,
2066,0,svm,max,balanced,tfidf,679,1750939737.5506487,,,
453,0,svm,max,balanced,tfidf,680,1750939737.5754614,,,
1053,0,svm,max,balanced,tfidf,681,1750939737.5964994,,,
277,0,svm,max,balanced,tfidf,682,1750939737.6149366,,,
2510,0,svm,max,balanced,tfidf,683,1750939737.6333554,,,
423,0,svm,max,balanced,tfidf,684,1750939737.6514468,,,
2240,0,svm,max,balanced,tfidf,685,1750939737.6709452,,,
1091,0,svm,max,balanced,tfidf,686,1750939737.6993833,,,
2627,0,svm,max,balanced,tfidf,687,1750939737.718949,,,
1756,0,svm,max,balanced,tfidf,688,1750939737.7379904,,,
691,0,svm,max,balanced,tfidf,689,1750939737.756925,,,
1565,0,svm,max,balanced,tfidf,690,1750939737.7792733,,,
1036,0,svm,max,balanced,tfidf,691,1750939737.8043885,,,
445,0,svm,max,balanced,tfidf,692,1750939737.825103,,,
1534,0,svm,max,balanced,tfidf,693,1750939737.8437817,,,
917,0,svm,max,balanced,tfidf,694,1750939737.862567,,,
1836,0,svm,max,balanced,tfidf,695,1750939737.8848155,,,
2867,0,svm,max,balanced,tfidf,696,1750939737.9151983,,,
2632,0,svm,max,balanced,tfidf,697,1750939737.9349065,,,
2523,0,svm,max,balanced,tfidf,698,1750939737.9548025,,,
1683,0,svm,max,balanced,tfidf,699,1750939737.9740314,,,
268,0,svm,max,balanced,tfidf,700,1750939737.9941826,,,
1739,0,svm,max,balanced,tfidf,701,1750939738.02277,,,
1075,0,svm,max,balanced,tfidf,702,1750939738.0416892,,,
810,0,svm,max,balanced,tfidf,703,1750939738.0609775,,,
1398,0,svm,max,balanced,tfidf,704,1750939738.0798817,,,
1945,0,svm,max,balanced,tfidf,705,1750939738.100177,,,
656,0,svm,max,balanced,tfidf,706,1750939738.1244748,,,
2801,0,svm,max,balanced,tfidf,707,1750939738.1496491,,,
1903,0,svm,max,balanced,tfidf,708,1750939738.1680222,,,
1875,0,svm,max,balanced,tfidf,709,1750939738.18718,,,
661,0,svm,max,balanced,tfidf,710,1750939738.207358,,,
2860,0,svm,max,balanced,tfidf,711,1750939738.2369928,,,
708,0,svm,max,balanced,tfidf,712,1750939738.2564986,,,
2187,0,svm,max,balanced,tfidf,713,1750939738.2755718,,,
1529,0,svm,max,balanced,tfidf,714,1750939738.2942922,,,
1519,0,svm,max,balanced,tfidf,715,1750939738.3143516,,,
345,0,svm,max,balanced,tfidf,716,1750939738.3409464,,,
2336,0,svm,max,balanced,tfidf,717,1750939738.3652449,,,
930,0,svm,max,balanced,tfidf,718,1750939738.383796,,,
169,0,svm,max,balanced,tfidf,719,1750939738.4029467,,,
203,0,svm,max,balanced,tfidf,720,1750939738.4249816,,,
2339,0,svm,max,balanced,tfidf,721,1750939738.4545603,,,
1665,0,svm,max,balanced,tfidf,722,1750939738.4736862,,,
2492,0,svm,max,balanced,tfidf,723,1750939738.492334,,,
2504,0,svm,max,balanced,tfidf,724,1750939738.5131152,,,
533,0,svm,max,balanced,tfidf,725,1750939738.536976,,,
1158,0,svm,max,balanced,tfidf,726,1750939738.5581572,,,
1408,0,svm,max,balanced,tfidf,727,1750939738.5834947,,,
449,0,svm,max,balanced,tfidf,728,1750939738.602655,,,
1228,0,svm,max,balanced,tfidf,729,1750939738.6229472,,,
442,0,svm,max,balanced,tfidf,730,1750939738.644605,,,
2832,0,svm,max,balanced,tfidf,731,1750939738.6756995,,,
2760,0,svm,max,balanced,tfidf,732,1750939738.6956172,,,
1443,0,svm,max,balanced,tfidf,733,1750939738.7168856,,,
2035,0,svm,max,balanced,tfidf,734,1750939738.73648,,,
2697,0,svm,max,balanced,tfidf,735,1750939738.7574315,,,
2059,0,svm,max,balanced,tfidf,736,1750939738.788831,,,
303,0,svm,max,balanced,tfidf,737,1750939738.808704,,,
2567,0,svm,max,balanced,tfidf,738,1750939738.8289335,,,
2031,0,svm,max,balanced,tfidf,739,1750939738.8479178,,,
2629,0,svm,max,balanced,tfidf,740,1750939738.8696682,,,
167,0,svm,max,balanced,tfidf,741,1750939738.8995,,,
553,0,svm,max,balanced,tfidf,742,1750939738.9207368,,,
2301,0,svm,max,balanced,tfidf,743,1750939738.941399,,,
1054,0,svm,max,balanced,tfidf,744,1750939738.9622686,,,
408,0,svm,max,balanced,tfidf,745,1750939738.9849617,,,
1601,0,svm,max,balanced,tfidf,746,1750939739.0124922,,,
2733,0,svm,max,balanced,tfidf,747,1750939739.0324028,,,
734,0,svm,max,balanced,tfidf,748,1750939739.052421,,,
2328,0,svm,max,balanced,tfidf,749,1750939739.07264,,,
262,0,svm,max,balanced,tfidf,750,1750939739.0935197,,,
870,0,svm,max,balanced,tfidf,751,1750939739.1228237,,,
200,0,svm,max,balanced,tfidf,752,1750939739.1426291,,,
1982,0,svm,max,balanced,tfidf,753,1750939739.162541,,,
342,0,svm,max,balanced,tfidf,754,1750939739.182852,,,
803,0,svm,max,balanced,tfidf,755,1750939739.2047026,,,
1955,0,svm,max,balanced,tfidf,756,1750939739.2343721,,,
2799,0,svm,max,balanced,tfidf,757,1750939739.2546334,,,
2804,0,svm,max,balanced,tfidf,758,1750939739.2746935,,,
2116,0,svm,max,balanced,tfidf,759,1750939739.294267,,,
1907,0,svm,max,balanced,tfidf,760,1750939739.3155448,,,
2784,0,svm,max,balanced,tfidf,761,1750939739.3424134,,,
1604,0,svm,max,balanced,tfidf,762,1750939739.3669894,,,
343,0,svm,max,balanced,tfidf,763,1750939739.3878055,,,
385,0,svm,max,balanced,tfidf,764,1750939739.4082167,,,
2083,0,svm,max,balanced,tfidf,765,1750939739.4346712,,,
372,0,svm,max,balanced,tfidf,766,1750939739.4622285,,,
1714,0,svm,max,balanced,tfidf,767,1750939739.4827456,,,
1434,0,svm,max,balanced,tfidf,768,1750939739.5036576,,,
642,0,svm,max,balanced,tfidf,769,1750939739.5243819,,,
426,0,svm,max,balanced,tfidf,770,1750939739.5459602,,,
1582,0,svm,max,balanced,tfidf,771,1750939739.5748546,,,
2858,0,svm,max,balanced,tfidf,772,1750939739.594826,,,
2416,0,svm,max,balanced,tfidf,773,1750939739.6153774,,,
2106,0,svm,max,balanced,tfidf,774,1750939739.6346421,,,
2186,0,svm,max,balanced,tfidf,775,1750939739.6569293,,,
2303,0,svm,max,balanced,tfidf,776,1750939739.686896,,,
2614,0,svm,max,balanced,tfidf,777,1750939739.706795,,,
972,0,svm,max,balanced,tfidf,778,1750939739.728137,,,
950,0,svm,max,balanced,tfidf,779,1750939739.7480273,,,
2361,0,svm,max,balanced,tfidf,780,1750939739.7693608,,,
2218,0,svm,max,balanced,tfidf,781,1750939739.7957,,,
1219,0,svm,max,balanced,tfidf,782,1750939739.8222005,,,
1753,0,svm,max,balanced,tfidf,783,1750939739.8427823,,,
1183,0,svm,max,balanced,tfidf,784,1750939739.8627687,,,
2307,0,svm,max,balanced,tfidf,785,1750939739.889342,,,
1965,0,svm,max,balanced,tfidf,786,1750939739.918001,,,
953,0,svm,max,balanced,tfidf,787,1750939739.9380672,,,
2019,0,svm,max,balanced,tfidf,788,1750939739.9585361,,,
275,0,svm,max,balanced,tfidf,789,1750939739.9803092,,,
2674,0,svm,max,balanced,tfidf,790,1750939740.0077386,,,
1056,0,svm,max,balanced,tfidf,791,1750939740.0391881,,,
2507,0,svm,max,balanced,tfidf,792,1750939740.058666,,,
291,0,svm,max,balanced,tfidf,793,1750939740.078819,,,
2457,0,svm,max,balanced,tfidf,794,1750939740.0992022,,,
1490,0,svm,max,balanced,tfidf,795,1750939740.1281314,,,
246,0,svm,max,balanced,tfidf,796,1750939740.1520524,,,
1147,0,svm,max,balanced,tfidf,797,1750939740.1730018,,,
2357,0,svm,max,balanced,tfidf,798,1750939740.194767,,,
2331,0,svm,max,balanced,tfidf,799,1750939740.2160304,,,
1713,0,svm,max,balanced,tfidf,800,1750939740.239619,,,
942,0,svm,max,balanced,tfidf,801,1750939740.2711663,,,
1544,0,svm,max,balanced,tfidf,802,1750939740.292419,,,
762,0,svm,max,balanced,tfidf,803,1750939740.3148355,,,
610,0,svm,max,balanced,tfidf,804,1750939740.3365276,,,
424,0,svm,max,balanced,tfidf,805,1750939740.374849,,,
1538,0,svm,max,balanced,tfidf,806,1750939740.42166,,,
2641,0,svm,max,balanced,tfidf,807,1750939740.4602258,,,
1344,0,svm,max,balanced,tfidf,808,1750939740.4888554,,,
2742,0,svm,max,balanced,tfidf,809,1750939740.5120602,,,
2013,0,svm,max,balanced,tfidf,810,1750939740.5541534,,,
2135,0,svm,max,balanced,tfidf,811,1750939740.584198,,,
1572,0,svm,max,balanced,tfidf,812,1750939740.605184,,,
2153,0,svm,max,balanced,tfidf,813,1750939740.6258397,,,
1257,0,svm,max,balanced,tfidf,814,1750939740.6504548,,,
281,0,svm,max,balanced,tfidf,815,1750939740.6809738,,,
2306,0,svm,max,balanced,tfidf,816,1750939740.701637,,,
1137,0,svm,max,balanced,tfidf,817,1750939740.7229621,,,
2285,0,svm,max,balanced,tfidf,818,1750939740.7434397,,,
2810,0,svm,max,balanced,tfidf,819,1750939740.7698462,,,
2377,0,svm,max,balanced,tfidf,820,1750939740.7993956,,,
552,0,svm,max,balanced,tfidf,821,1750939740.822285,,,
1025,0,svm,max,balanced,tfidf,822,1750939740.8440042,,,
199,0,svm,max,balanced,tfidf,823,1750939740.8708599,,,
2669,0,svm,max,balanced,tfidf,824,1750939740.9007413,,,
177,0,svm,max,balanced,tfidf,825,1750939740.92271,,,
2645,0,svm,max,balanced,tfidf,826,1750939740.9461582,,,
814,0,svm,max,balanced,tfidf,827,1750939740.9767241,,,
1707,0,svm,max,balanced,tfidf,828,1750939741.0048149,,,
247,0,svm,max,balanced,tfidf,829,1750939741.0275295,,,
271,0,svm,max,balanced,tfidf,830,1750939741.0490136,,,
2134,0,svm,max,balanced,tfidf,831,1750939741.0757031,,,
560,0,svm,max,balanced,tfidf,832,1750939741.1046464,,,
2353,0,svm,max,balanced,tfidf,833,1750939741.1260252,,,
1568,0,svm,max,balanced,tfidf,834,1750939741.147697,,,
628,0,svm,max,balanced,tfidf,835,1750939741.1686664,,,
1848,0,svm,max,balanced,tfidf,836,1750939741.1977704,,,
1026,0,svm,max,balanced,tfidf,837,1750939741.225499,,,
835,0,svm,max,balanced,tfidf,838,1750939741.2476084,,,
1492,0,svm,max,balanced,tfidf,839,1750939741.2682815,,,
466,0,svm,max,balanced,tfidf,840,1750939741.2893705,,,
902,0,svm,max,balanced,tfidf,841,1750939741.31246,,,
1361,0,svm,max,balanced,tfidf,842,1750939741.3450572,,,
1232,0,svm,max,balanced,tfidf,843,1750939741.3671348,,,
2325,0,svm,max,balanced,tfidf,844,1750939741.390173,,,
1991,0,svm,max,balanced,tfidf,845,1750939741.4117303,,,
2831,0,svm,max,balanced,tfidf,846,1750939741.4410427,,,
1730,0,svm,max,balanced,tfidf,847,1750939741.4697301,,,
1305,0,svm,max,balanced,tfidf,848,1750939741.4918985,,,
807,0,svm,max,balanced,tfidf,849,1750939741.5141442,,,
411,0,svm,max,balanced,tfidf,850,1750939741.5357096,,,
1352,0,svm,max,balanced,tfidf,851,1750939741.5597014,,,
1584,0,svm,max,balanced,tfidf,852,1750939741.5913806,,,
2250,0,svm,max,balanced,tfidf,853,1750939741.6150386,,,
2670,0,svm,max,balanced,tfidf,854,1750939741.63684,,,
245,0,svm,max,balanced,tfidf,855,1750939741.658447,,,
1992,0,svm,max,balanced,tfidf,856,1750939741.6858122,,,
1949,0,svm,max,balanced,tfidf,857,1750939741.713612,,,
788,0,svm,max,balanced,tfidf,858,1750939741.735459,,,
1210,0,svm,max,balanced,tfidf,859,1750939741.7581308,,,
1825,0,svm,max,balanced,tfidf,860,1750939741.780537,,,
494,0,svm,max,balanced,tfidf,861,1750939741.8040407,,,
2865,0,svm,max,balanced,tfidf,862,1750939741.8357704,,,
2026,0,svm,max,balanced,tfidf,863,1750939741.8570898,,,
861,0,svm,max,balanced,tfidf,864,1750939741.8790345,,,
2062,0,svm,max,balanced,tfidf,865,1750939741.9004345,,,
314,0,svm,max,balanced,tfidf,866,1750939741.924221,,,
1301,0,svm,max,balanced,tfidf,867,1750939741.9568117,,,
2299,0,svm,max,balanced,tfidf,868,1750939741.9783647,,,
