record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
596,0,svm,max,balanced,tfidf,152,1750938748.2604754,,,
7,0,svm,max,balanced,tfidf,153,1750938748.2684345,,,
15,0,svm,max,balanced,tfidf,154,1750938748.2768302,,,
977,0,svm,max,balanced,tfidf,155,1750938748.285255,,,
257,0,svm,max,balanced,tfidf,156,1750938748.2939878,,,
137,0,svm,max,balanced,tfidf,157,1750938748.303094,,,
1137,1,svm,max,balanced,tfidf,158,1750938748.3116958,,,
670,0,svm,max,balanced,tfidf,159,1750938748.3211033,,,
456,0,svm,max,balanced,tfidf,160,1750938748.3315585,,,
18,0,svm,max,balanced,tfidf,161,1750938748.3432872,,,
441,0,svm,max,balanced,tfidf,162,1750938748.3516195,,,
879,0,svm,max,balanced,tfidf,163,1750938748.3603747,,,
757,0,svm,max,balanced,tfidf,164,1750938748.3686337,,,
1106,0,svm,max,balanced,tfidf,165,1750938748.3769703,,,
94,0,svm,max,balanced,tfidf,166,1750938748.3852713,,,
671,0,svm,max,balanced,tfidf,167,1750938748.3936272,,,
193,0,svm,max,balanced,tfidf,168,1750938748.4019108,,,
895,0,svm,max,balanced,tfidf,169,1750938748.41092,,,
1124,0,svm,max,balanced,tfidf,170,1750938748.4189065,,,
254,0,svm,max,balanced,tfidf,171,1750938748.4277916,,,
943,0,svm,max,balanced,tfidf,172,1750938748.439966,,,
213,1,svm,max,balanced,tfidf,173,1750938748.4521203,,,
1062,1,svm,max,balanced,tfidf,174,1750938748.461497,,,
167,0,svm,max,balanced,tfidf,175,1750938748.469895,,,
1067,0,svm,max,balanced,tfidf,176,1750938748.478445,,,
553,0,svm,max,balanced,tfidf,177,1750938748.4872255,,,
16,0,svm,max,balanced,tfidf,178,1750938748.4957979,,,
932,1,svm,max,balanced,tfidf,179,1750938748.5047479,,,
14,0,svm,max,balanced,tfidf,180,1750938748.5137427,,,
810,0,svm,max,balanced,tfidf,181,1750938748.5225568,,,
949,0,svm,max,balanced,tfidf,182,1750938748.5319536,,,
434,0,svm,max,balanced,tfidf,183,1750938748.5433967,,,
1115,0,svm,max,balanced,tfidf,184,1750938748.555524,,,
808,0,svm,max,balanced,tfidf,185,1750938748.565313,,,
142,0,svm,max,balanced,tfidf,186,1750938748.5741384,,,
101,0,svm,max,balanced,tfidf,187,1750938748.5830872,,,
1036,0,svm,max,balanced,tfidf,188,1750938748.592124,,,
1082,0,svm,max,balanced,tfidf,189,1750938748.6010227,,,
601,0,svm,max,balanced,tfidf,190,1750938748.6107087,,,
915,0,svm,max,balanced,tfidf,191,1750938748.6195683,,,
104,1,svm,max,balanced,tfidf,192,1750938748.6291065,,,
709,0,svm,max,balanced,tfidf,193,1750938748.6392467,,,
423,0,svm,max,balanced,tfidf,194,1750938748.6479256,,,
728,0,svm,max,balanced,tfidf,195,1750938748.6582634,,,
1025,0,svm,max,balanced,tfidf,196,1750938748.66884,,,
1148,0,svm,max,balanced,tfidf,197,1750938748.6786978,,,
613,0,svm,max,balanced,tfidf,198,1750938748.6898763,,,
217,1,svm,max,balanced,tfidf,199,1750938748.6989188,,,
1018,0,svm,max,balanced,tfidf,200,1750938748.708663,,,
52,0,svm,max,balanced,tfidf,201,1750938748.7175863,,,
1117,0,svm,max,balanced,tfidf,202,1750938748.7269597,,,
1168,0,svm,max,balanced,tfidf,203,1750938748.735902,,,
381,0,svm,max,balanced,tfidf,204,1750938748.744696,,,
133,0,svm,max,balanced,tfidf,205,1750938748.754525,,,
901,0,svm,max,balanced,tfidf,206,1750938748.7641544,,,
386,0,svm,max,balanced,tfidf,207,1750938748.775397,,,
583,0,svm,max,balanced,tfidf,208,1750938748.7887905,,,
853,0,svm,max,balanced,tfidf,209,1750938748.8005524,,,
632,0,svm,max,balanced,tfidf,210,1750938748.8098094,,,
950,0,svm,max,balanced,tfidf,211,1750938748.8188765,,,
531,0,svm,max,balanced,tfidf,212,1750938748.828559,,,
807,0,svm,max,balanced,tfidf,213,1750938748.8375208,,,
62,0,svm,max,balanced,tfidf,214,1750938748.847033,,,
1156,0,svm,max,balanced,tfidf,215,1750938748.8559942,,,
838,0,svm,max,balanced,tfidf,216,1750938748.8661284,,,
1083,0,svm,max,balanced,tfidf,217,1750938748.8757534,,,
689,0,svm,max,balanced,tfidf,218,1750938748.8877022,,,
400,0,svm,max,balanced,tfidf,219,1750938748.9007838,,,
634,0,svm,max,balanced,tfidf,220,1750938748.9125001,,,
409,1,svm,max,balanced,tfidf,221,1750938748.9220757,,,
770,0,svm,max,balanced,tfidf,222,1750938748.9313037,,,
619,0,svm,max,balanced,tfidf,223,1750938748.9411395,,,
764,0,svm,max,balanced,tfidf,224,1750938748.9502952,,,
793,0,svm,max,balanced,tfidf,225,1750938748.9596925,,,
802,0,svm,max,balanced,tfidf,226,1750938748.9686158,,,
274,0,svm,max,balanced,tfidf,227,1750938748.978683,,,
995,0,svm,max,balanced,tfidf,228,1750938748.988736,,,
626,0,svm,max,balanced,tfidf,229,1750938749.0018861,,,
578,0,svm,max,balanced,tfidf,230,1750938749.0156257,,,
758,1,svm,max,balanced,tfidf,231,1750938749.0264947,,,
935,0,svm,max,balanced,tfidf,232,1750938749.035794,,,
1153,0,svm,max,balanced,tfidf,233,1750938749.0452344,,,
76,0,svm,max,balanced,tfidf,234,1750938749.0555108,,,
538,0,svm,max,balanced,tfidf,235,1750938749.065256,,,
570,0,svm,max,balanced,tfidf,236,1750938749.0750554,,,
77,0,svm,max,balanced,tfidf,237,1750938749.0848546,,,
678,0,svm,max,balanced,tfidf,238,1750938749.0952668,,,
393,0,svm,max,balanced,tfidf,239,1750938749.1065867,,,
722,0,svm,max,balanced,tfidf,240,1750938749.122004,,,
528,0,svm,max,balanced,tfidf,241,1750938749.1345124,,,
587,0,svm,max,balanced,tfidf,242,1750938749.1446502,,,
296,0,svm,max,balanced,tfidf,243,1750938749.154537,,,
488,0,svm,max,balanced,tfidf,244,1750938749.1646254,,,
360,0,svm,max,balanced,tfidf,245,1750938749.1743102,,,
57,0,svm,max,balanced,tfidf,246,1750938749.1844027,,,
333,0,svm,max,balanced,tfidf,247,1750938749.194145,,,
831,0,svm,max,balanced,tfidf,248,1750938749.2041903,,,
439,0,svm,max,balanced,tfidf,249,1750938749.2156515,,,
919,0,svm,max,balanced,tfidf,250,1750938749.2260666,,,
855,0,svm,max,balanced,tfidf,251,1750938749.239705,,,
316,0,svm,max,balanced,tfidf,252,1750938749.2543852,,,
713,0,svm,max,balanced,tfidf,253,1750938749.2659006,,,
1037,0,svm,max,balanced,tfidf,254,1750938749.275967,,,
912,0,svm,max,balanced,tfidf,255,1750938749.2865965,,,
649,0,svm,max,balanced,tfidf,256,1750938749.296397,,,
523,0,svm,max,balanced,tfidf,257,1750938749.3063035,,,
1048,1,svm,max,balanced,tfidf,258,1750938749.3162954,,,
954,1,svm,max,balanced,tfidf,259,1750938749.3266625,,,
795,1,svm,max,balanced,tfidf,260,1750938749.3404753,,,
690,0,svm,max,balanced,tfidf,261,1750938749.3551586,,,
250,0,svm,max,balanced,tfidf,262,1750938749.3672514,,,
88,0,svm,max,balanced,tfidf,263,1750938749.3790133,,,
646,0,svm,max,balanced,tfidf,264,1750938749.389609,,,
127,0,svm,max,balanced,tfidf,265,1750938749.3995912,,,
338,0,svm,max,balanced,tfidf,266,1750938749.4109592,,,
413,0,svm,max,balanced,tfidf,267,1750938749.4217463,,,
1055,1,svm,max,balanced,tfidf,268,1750938749.4320037,,,
1070,1,svm,max,balanced,tfidf,269,1750938749.4435859,,,
73,0,svm,max,balanced,tfidf,270,1750938749.4575944,,,
293,0,svm,max,balanced,tfidf,271,1750938749.4706564,,,
425,0,svm,max,balanced,tfidf,272,1750938749.4850678,,,
655,0,svm,max,balanced,tfidf,273,1750938749.4962723,,,
1017,0,svm,max,balanced,tfidf,274,1750938749.5079336,,,
1119,1,svm,max,balanced,tfidf,275,1750938749.5200691,,,
803,0,svm,max,balanced,tfidf,276,1750938749.532832,,,
330,0,svm,max,balanced,tfidf,277,1750938749.5482502,,,
415,1,svm,max,balanced,tfidf,278,1750938749.560643,,,
903,0,svm,max,balanced,tfidf,279,1750938749.5732498,,,
1116,0,svm,max,balanced,tfidf,280,1750938749.5878086,,,
75,0,svm,max,balanced,tfidf,281,1750938749.6025531,,,
909,0,svm,max,balanced,tfidf,282,1750938749.6153755,,,
182,0,svm,max,balanced,tfidf,283,1750938749.6273816,,,
752,0,svm,max,balanced,tfidf,284,1750938749.6377547,,,
1073,0,svm,max,balanced,tfidf,285,1750938749.6487255,,,
1071,0,svm,max,balanced,tfidf,286,1750938749.6596713,,,
201,0,svm,max,balanced,tfidf,287,1750938749.669955,,,
799,0,svm,max,balanced,tfidf,288,1750938749.6809833,,,
559,0,svm,max,balanced,tfidf,289,1750938749.692695,,,
816,0,svm,max,balanced,tfidf,290,1750938749.7084763,,,
942,0,svm,max,balanced,tfidf,291,1750938749.7220736,,,
458,0,svm,max,balanced,tfidf,292,1750938749.7336028,,,
59,0,svm,max,balanced,tfidf,293,1750938749.7434485,,,
199,0,svm,max,balanced,tfidf,294,1750938749.7538714,,,
93,0,svm,max,balanced,tfidf,295,1750938749.7643082,,,
663,0,svm,max,balanced,tfidf,296,1750938749.7748034,,,
581,0,svm,max,balanced,tfidf,297,1750938749.7869663,,,
620,0,svm,max,balanced,tfidf,298,1750938749.8003638,,,
983,0,svm,max,balanced,tfidf,299,1750938749.8144941,,,
68,0,svm,max,balanced,tfidf,300,1750938749.8275323,,,
969,0,svm,max,balanced,tfidf,301,1750938749.8385262,,,
651,0,svm,max,balanced,tfidf,302,1750938749.8492546,,,
988,0,svm,max,balanced,tfidf,303,1750938749.8617086,,,
556,1,svm,max,balanced,tfidf,304,1750938749.8726459,,,
248,0,svm,max,balanced,tfidf,305,1750938749.8830435,,,
436,0,svm,max,balanced,tfidf,306,1750938749.8951802,,,
928,0,svm,max,balanced,tfidf,307,1750938749.9070208,,,
270,0,svm,max,balanced,tfidf,308,1750938749.9238193,,,
827,0,svm,max,balanced,tfidf,309,1750938749.938956,,,
238,0,svm,max,balanced,tfidf,310,1750938749.9507937,,,
555,0,svm,max,balanced,tfidf,311,1750938749.9622412,,,
365,0,svm,max,balanced,tfidf,312,1750938749.9734774,,,
48,0,svm,max,balanced,tfidf,313,1750938749.9847972,,,
543,0,svm,max,balanced,tfidf,314,1750938749.9954927,,,
165,0,svm,max,balanced,tfidf,315,1750938750.0085347,,,
1084,0,svm,max,balanced,tfidf,316,1750938750.0227044,,,
982,0,svm,max,balanced,tfidf,317,1750938750.0395174,,,
881,0,svm,max,balanced,tfidf,318,1750938750.0524514,,,
585,1,svm,max,balanced,tfidf,319,1750938750.0657198,,,
741,1,svm,max,balanced,tfidf,320,1750938750.0799696,,,
1145,0,svm,max,balanced,tfidf,321,1750938750.0969188,,,
1052,0,svm,max,balanced,tfidf,322,1750938750.1100242,,,
120,0,svm,max,balanced,tfidf,323,1750938750.123731,,,
469,0,svm,max,balanced,tfidf,324,1750938750.1373384,,,
1135,0,svm,max,balanced,tfidf,325,1750938750.152851,,,
171,0,svm,max,balanced,tfidf,326,1750938750.1693265,,,
951,0,svm,max,balanced,tfidf,327,1750938750.1841161,,,
468,0,svm,max,balanced,tfidf,328,1750938750.1979795,,,
421,0,svm,max,balanced,tfidf,329,1750938750.210743,,,
225,0,svm,max,balanced,tfidf,330,1750938750.2227054,,,
263,0,svm,max,balanced,tfidf,331,1750938750.234721,,,
536,0,svm,max,balanced,tfidf,332,1750938750.2477305,,,
696,0,svm,max,balanced,tfidf,333,1750938750.260294,,,
195,0,svm,max,balanced,tfidf,334,1750938750.2793412,,,
1118,0,svm,max,balanced,tfidf,335,1750938750.2944906,,,
1031,0,svm,max,balanced,tfidf,336,1750938750.3080995,,,
811,0,svm,max,balanced,tfidf,337,1750938750.3207626,,,
63,0,svm,max,balanced,tfidf,338,1750938750.3335028,,,
518,0,svm,max,balanced,tfidf,339,1750938750.3457892,,,
205,0,svm,max,balanced,tfidf,340,1750938750.3585846,,,
876,0,svm,max,balanced,tfidf,341,1750938750.3741817,,,
37,0,svm,max,balanced,tfidf,342,1750938750.3903306,,,
46,0,svm,max,balanced,tfidf,343,1750938750.4036155,,,
927,0,svm,max,balanced,tfidf,344,1750938750.4156585,,,
85,0,svm,max,balanced,tfidf,345,1750938750.4277415,,,
460,1,svm,max,balanced,tfidf,346,1750938750.440188,,,
494,0,svm,max,balanced,tfidf,347,1750938750.451343,,,
185,0,svm,max,balanced,tfidf,348,1750938750.4635136,,,
112,0,svm,max,balanced,tfidf,349,1750938750.4762523,,,
80,0,svm,max,balanced,tfidf,350,1750938750.4927292,,,
1114,0,svm,max,balanced,tfidf,351,1750938750.508098,,,
715,0,svm,max,balanced,tfidf,352,1750938750.5211914,,,
389,0,svm,max,balanced,tfidf,353,1750938750.533512,,,
121,0,svm,max,balanced,tfidf,354,1750938750.5455923,,,
166,0,svm,max,balanced,tfidf,355,1750938750.5599084,,,
599,0,svm,max,balanced,tfidf,356,1750938750.576562,,,
507,0,svm,max,balanced,tfidf,357,1750938750.5909529,,,
769,0,svm,max,balanced,tfidf,358,1750938750.6092656,,,
627,0,svm,max,balanced,tfidf,359,1750938750.6223707,,,
325,0,svm,max,balanced,tfidf,360,1750938750.638334,,,
959,0,svm,max,balanced,tfidf,361,1750938750.6600163,,,
955,0,svm,max,balanced,tfidf,362,1750938750.7056315,,,
351,0,svm,max,balanced,tfidf,363,1750938750.7455683,,,
1111,0,svm,max,balanced,tfidf,364,1750938750.7725632,,,
422,1,svm,max,balanced,tfidf,365,1750938750.802878,,,
339,0,svm,max,balanced,tfidf,366,1750938750.8321004,,,
789,0,svm,max,balanced,tfidf,367,1750938750.8515491,,,
486,0,svm,max,balanced,tfidf,368,1750938750.8707504,,,
1174,0,svm,max,balanced,tfidf,369,1750938750.8907309,,,
427,0,svm,max,balanced,tfidf,370,1750938750.910417,,,
435,1,svm,max,balanced,tfidf,371,1750938750.9323108,,,
246,0,svm,max,balanced,tfidf,372,1750938750.953548,,,
1061,0,svm,max,balanced,tfidf,373,1750938750.975041,,,
424,0,svm,max,balanced,tfidf,374,1750938750.994449,,,
22,0,svm,max,balanced,tfidf,375,1750938751.0208144,,,
1097,0,svm,max,balanced,tfidf,376,1750938751.0423343,,,
445,0,svm,max,balanced,tfidf,377,1750938751.0605733,,,
149,0,svm,max,balanced,tfidf,378,1750938751.0994158,,,
796,0,svm,max,balanced,tfidf,379,1750938751.1474643,,,
1064,0,svm,max,balanced,tfidf,380,1750938751.1892037,,,
877,0,svm,max,balanced,tfidf,381,1750938751.2240365,,,
1162,0,svm,max,balanced,tfidf,382,1750938751.2458262,,,
117,0,svm,max,balanced,tfidf,383,1750938751.267039,,,
403,0,svm,max,balanced,tfidf,384,1750938751.3077424,,,
454,0,svm,max,balanced,tfidf,385,1750938751.33239,,,
920,0,svm,max,balanced,tfidf,386,1750938751.351871,,,
98,0,svm,max,balanced,tfidf,387,1750938751.3706832,,,
497,0,svm,max,balanced,tfidf,388,1750938751.3945057,,,
765,0,svm,max,balanced,tfidf,389,1750938751.4211524,,,
554,0,svm,max,balanced,tfidf,390,1750938751.4382894,,,
1169,0,svm,max,balanced,tfidf,391,1750938751.4543753,,,
247,0,svm,max,balanced,tfidf,392,1750938751.4705079,,,
897,0,svm,max,balanced,tfidf,393,1750938751.4890983,,,
355,0,svm,max,balanced,tfidf,394,1750938751.5108347,,,
826,0,svm,max,balanced,tfidf,395,1750938751.5465333,,,
183,0,svm,max,balanced,tfidf,396,1750938751.5651693,,,
1072,0,svm,max,balanced,tfidf,397,1750938751.5832493,,,
668,0,svm,max,balanced,tfidf,398,1750938751.6004784,,,
233,0,svm,max,balanced,tfidf,399,1750938751.6210566,,,
210,0,svm,max,balanced,tfidf,400,1750938751.6442716,,,
50,0,svm,max,balanced,tfidf,401,1750938751.6655498,,,
192,0,svm,max,balanced,tfidf,402,1750938751.682073,,,
508,0,svm,max,balanced,tfidf,403,1750938751.702423,,,
344,0,svm,max,balanced,tfidf,404,1750938751.742774,,,
373,0,svm,max,balanced,tfidf,405,1750938751.805575,,,
754,0,svm,max,balanced,tfidf,406,1750938751.8394887,,,
642,0,svm,max,balanced,tfidf,407,1750938751.8710935,,,
766,0,svm,max,balanced,tfidf,408,1750938751.895399,,,
442,0,svm,max,balanced,tfidf,409,1750938751.9474926,,,
108,0,svm,max,balanced,tfidf,410,1750938751.9722567,,,
450,0,svm,max,balanced,tfidf,411,1750938751.9942029,,,
602,0,svm,max,balanced,tfidf,412,1750938752.0154636,,,
464,0,svm,max,balanced,tfidf,413,1750938752.0360951,,,
562,0,svm,max,balanced,tfidf,414,1750938752.0575964,,,
823,0,svm,max,balanced,tfidf,415,1750938752.0876577,,,
744,0,svm,max,balanced,tfidf,416,1750938752.1060622,,,
161,0,svm,max,balanced,tfidf,417,1750938752.1265109,,,
111,0,svm,max,balanced,tfidf,418,1750938752.1466298,,,
501,0,svm,max,balanced,tfidf,419,1750938752.1693313,,,
1110,0,svm,max,balanced,tfidf,420,1750938752.2012703,,,
1150,1,svm,max,balanced,tfidf,421,1750938752.2221696,,,
547,0,svm,max,balanced,tfidf,422,1750938752.2484179,,,
349,0,svm,max,balanced,tfidf,423,1750938752.26842,,,
1026,0,svm,max,balanced,tfidf,424,1750938752.2975714,,,
1053,0,svm,max,balanced,tfidf,425,1750938752.3272722,,,
580,0,svm,max,balanced,tfidf,426,1750938752.3470924,,,
426,0,svm,max,balanced,tfidf,427,1750938752.3685417,,,
503,0,svm,max,balanced,tfidf,428,1750938752.3887184,,,
407,0,svm,max,balanced,tfidf,429,1750938752.4139001,,,
1165,0,svm,max,balanced,tfidf,430,1750938752.4387543,,,
561,0,svm,max,balanced,tfidf,431,1750938752.4643533,,,
302,0,svm,max,balanced,tfidf,432,1750938752.4906452,,,
913,0,svm,max,balanced,tfidf,433,1750938752.5220969,,,
551,0,svm,max,balanced,tfidf,434,1750938752.550761,,,
500,0,svm,max,balanced,tfidf,435,1750938752.5874496,,,
118,0,svm,max,balanced,tfidf,436,1750938752.6120653,,,
