record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
533,0,svm,max,balanced,tfidf,653,1750938757.9151099,,,
638,0,svm,max,balanced,tfidf,654,1750938757.9343488,,,
58,0,svm,max,balanced,tfidf,655,1750938757.9600174,,,
527,0,svm,max,balanced,tfidf,656,1750938757.9855168,,,
232,0,svm,max,balanced,tfidf,657,1750938758.0035508,,,
375,0,svm,max,balanced,tfidf,658,1750938758.0228884,,,
647,0,svm,max,balanced,tfidf,659,1750938758.044013,,,
542,0,svm,max,balanced,tfidf,660,1750938758.0665522,,,
731,0,svm,max,balanced,tfidf,661,1750938758.087623,,,
1069,0,svm,max,balanced,tfidf,662,1750938758.1186852,,,
61,0,svm,max,balanced,tfidf,663,1750938758.1432717,,,
212,0,svm,max,balanced,tfidf,664,1750938758.1652489,,,
97,0,svm,max,balanced,tfidf,665,1750938758.1843507,,,
362,0,svm,max,balanced,tfidf,666,1750938758.2110443,,,
534,0,svm,max,balanced,tfidf,667,1750938758.233022,,,
245,0,svm,max,balanced,tfidf,668,1750938758.2524288,,,
905,0,svm,max,balanced,tfidf,669,1750938758.2720735,,,
987,0,svm,max,balanced,tfidf,670,1750938758.2973976,,,
222,0,svm,max,balanced,tfidf,671,1750938758.3227844,,,
395,0,svm,max,balanced,tfidf,672,1750938758.3419664,,,
664,0,svm,max,balanced,tfidf,673,1750938758.361468,,,
825,0,svm,max,balanced,tfidf,674,1750938758.3858588,,,
746,0,svm,max,balanced,tfidf,675,1750938758.4127142,,,
109,0,svm,max,balanced,tfidf,676,1750938758.4475386,,,
1151,0,svm,max,balanced,tfidf,677,1750938758.4694896,,,
372,0,svm,max,balanced,tfidf,678,1750938758.4904,,,
1044,0,svm,max,balanced,tfidf,679,1750938758.509462,,,
490,0,svm,max,balanced,tfidf,680,1750938758.5399585,,,
44,0,svm,max,balanced,tfidf,681,1750938758.5663054,,,
197,0,svm,max,balanced,tfidf,682,1750938758.5861762,,,
390,0,svm,max,balanced,tfidf,683,1750938758.6053894,,,
211,0,svm,max,balanced,tfidf,684,1750938758.6245768,,,
114,0,svm,max,balanced,tfidf,685,1750938758.6457462,,,
1000,0,svm,max,balanced,tfidf,686,1750938758.6652508,,,
535,0,svm,max,balanced,tfidf,687,1750938758.6914635,,,
148,0,svm,max,balanced,tfidf,688,1750938758.7117128,,,
645,0,svm,max,balanced,tfidf,689,1750938758.732288,,,
743,0,svm,max,balanced,tfidf,690,1750938758.7550519,,,
164,0,svm,max,balanced,tfidf,691,1750938758.773092,,,
1136,0,svm,max,balanced,tfidf,692,1750938758.7998333,,,
963,0,svm,max,balanced,tfidf,693,1750938758.8206325,,,
128,0,svm,max,balanced,tfidf,694,1750938758.8401942,,,
1144,0,svm,max,balanced,tfidf,695,1750938758.8669486,,,
1107,0,svm,max,balanced,tfidf,696,1750938758.8899174,,,
278,0,svm,max,balanced,tfidf,697,1750938758.9141033,,,
1080,0,svm,max,balanced,tfidf,698,1750938758.9336383,,,
1027,0,svm,max,balanced,tfidf,699,1750938758.9539912,,,
350,0,svm,max,balanced,tfidf,700,1750938758.9847593,,,
371,0,svm,max,balanced,tfidf,701,1750938759.01886,,,
273,0,svm,max,balanced,tfidf,702,1750938759.0459275,,,
1161,0,svm,max,balanced,tfidf,703,1750938759.0711489,,,
717,0,svm,max,balanced,tfidf,704,1750938759.0984178,,,
1003,0,svm,max,balanced,tfidf,705,1750938759.1215224,,,
418,0,svm,max,balanced,tfidf,706,1750938759.150681,,,
937,0,svm,max,balanced,tfidf,707,1750938759.1740184,,,
958,0,svm,max,balanced,tfidf,708,1750938759.2014885,,,
1089,0,svm,max,balanced,tfidf,709,1750938759.2292254,,,
965,0,svm,max,balanced,tfidf,710,1750938759.2608929,,,
335,0,svm,max,balanced,tfidf,711,1750938759.2952595,,,
116,0,svm,max,balanced,tfidf,712,1750938759.3231528,,,
32,0,svm,max,balanced,tfidf,713,1750938759.3492517,,,
1004,0,svm,max,balanced,tfidf,714,1750938759.3717823,,,
1140,0,svm,max,balanced,tfidf,715,1750938759.3931646,,,
685,0,svm,max,balanced,tfidf,716,1750938759.4229488,,,
1149,0,svm,max,balanced,tfidf,717,1750938759.4437928,,,
56,0,svm,max,balanced,tfidf,718,1750938759.46421,,,
848,0,svm,max,balanced,tfidf,719,1750938759.4863985,,,
342,0,svm,max,balanced,tfidf,720,1750938759.5196857,,,
1005,0,svm,max,balanced,tfidf,721,1750938759.5511153,,,
398,0,svm,max,balanced,tfidf,722,1750938759.577462,,,
404,0,svm,max,balanced,tfidf,723,1750938759.605055,,,
822,0,svm,max,balanced,tfidf,724,1750938759.630616,,,
176,0,svm,max,balanced,tfidf,725,1750938759.6681345,,,
1090,0,svm,max,balanced,tfidf,726,1750938759.6925306,,,
328,0,svm,max,balanced,tfidf,727,1750938759.7126548,,,
776,0,svm,max,balanced,tfidf,728,1750938759.7330146,,,
973,0,svm,max,balanced,tfidf,729,1750938759.7566953,,,
305,0,svm,max,balanced,tfidf,730,1750938759.7803686,,,
875,0,svm,max,balanced,tfidf,731,1750938759.8068633,,,
861,0,svm,max,balanced,tfidf,732,1750938759.8287683,,,
399,0,svm,max,balanced,tfidf,733,1750938759.85411,,,
383,0,svm,max,balanced,tfidf,734,1750938759.890752,,,
216,0,svm,max,balanced,tfidf,735,1750938759.9198532,,,
303,0,svm,max,balanced,tfidf,736,1750938759.940931,,,
616,0,svm,max,balanced,tfidf,737,1750938759.961349,,,
242,0,svm,max,balanced,tfidf,738,1750938759.9835775,,,
369,0,svm,max,balanced,tfidf,739,1750938760.0058024,,,
267,0,svm,max,balanced,tfidf,740,1750938760.043327,,,
962,0,svm,max,balanced,tfidf,741,1750938760.0685492,,,
514,0,svm,max,balanced,tfidf,742,1750938760.0912116,,,
698,0,svm,max,balanced,tfidf,743,1750938760.1223407,,,
582,0,svm,max,balanced,tfidf,744,1750938760.1453366,,,
672,0,svm,max,balanced,tfidf,745,1750938760.1655376,,,
495,0,svm,max,balanced,tfidf,746,1750938760.1872203,,,
771,0,svm,max,balanced,tfidf,747,1750938760.2095678,,,
8,0,svm,max,balanced,tfidf,748,1750938760.2310724,,,
997,0,svm,max,balanced,tfidf,749,1750938760.268669,,,
470,0,svm,max,balanced,tfidf,750,1750938760.2954683,,,
1051,0,svm,max,balanced,tfidf,751,1750938760.3246362,,,
777,0,svm,max,balanced,tfidf,752,1750938760.3510797,,,
123,0,svm,max,balanced,tfidf,753,1750938760.372749,,,
327,0,svm,max,balanced,tfidf,754,1750938760.395075,,,
975,0,svm,max,balanced,tfidf,755,1750938760.4161642,,,
657,0,svm,max,balanced,tfidf,756,1750938760.440056,,,
140,0,svm,max,balanced,tfidf,757,1750938760.4754899,,,
568,0,svm,max,balanced,tfidf,758,1750938760.4994297,,,
640,0,svm,max,balanced,tfidf,759,1750938760.5248358,,,
732,0,svm,max,balanced,tfidf,760,1750938760.5537164,,,
621,0,svm,max,balanced,tfidf,761,1750938760.5806093,,,
704,0,svm,max,balanced,tfidf,762,1750938760.6027734,,,
36,0,svm,max,balanced,tfidf,763,1750938760.626034,,,
280,0,svm,max,balanced,tfidf,764,1750938760.648122,,,
304,0,svm,max,balanced,tfidf,765,1750938760.682498,,,
512,0,svm,max,balanced,tfidf,766,1750938760.7044816,,,
70,0,svm,max,balanced,tfidf,767,1750938760.7264063,,,
1101,0,svm,max,balanced,tfidf,768,1750938760.750506,,,
986,0,svm,max,balanced,tfidf,769,1750938760.7802136,,,
945,0,svm,max,balanced,tfidf,770,1750938760.8017504,,,
1057,0,svm,max,balanced,tfidf,771,1750938760.8233426,,,
493,0,svm,max,balanced,tfidf,772,1750938760.8456826,,,
1158,0,svm,max,balanced,tfidf,773,1750938760.8696935,,,
321,0,svm,max,balanced,tfidf,774,1750938760.8951094,,,
11,0,svm,max,balanced,tfidf,775,1750938760.921249,,,
906,0,svm,max,balanced,tfidf,776,1750938760.9429872,,,
1093,0,svm,max,balanced,tfidf,777,1750938760.964599,,,
520,0,svm,max,balanced,tfidf,778,1750938760.9931064,,,
593,0,svm,max,balanced,tfidf,779,1750938761.0180037,,,
631,0,svm,max,balanced,tfidf,780,1750938761.0446362,,,
864,0,svm,max,balanced,tfidf,781,1750938761.0677483,,,
653,0,svm,max,balanced,tfidf,782,1750938761.088853,,,
564,0,svm,max,balanced,tfidf,783,1750938761.1133876,,,
677,0,svm,max,balanced,tfidf,784,1750938761.1358569,,,
1152,0,svm,max,balanced,tfidf,785,1750938761.1647308,,,
312,0,svm,max,balanced,tfidf,786,1750938761.1882508,,,
84,0,svm,max,balanced,tfidf,787,1750938761.2101524,,,
224,0,svm,max,balanced,tfidf,788,1750938761.2396898,,,
911,0,svm,max,balanced,tfidf,789,1750938761.2676969,,,
597,0,svm,max,balanced,tfidf,790,1750938761.2900264,,,
177,0,svm,max,balanced,tfidf,791,1750938761.313152,,,
341,0,svm,max,balanced,tfidf,792,1750938761.334409,,,
1008,0,svm,max,balanced,tfidf,793,1750938761.3593676,,,
354,0,svm,max,balanced,tfidf,794,1750938761.3934813,,,
163,0,svm,max,balanced,tfidf,795,1750938761.4169333,,,
863,0,svm,max,balanced,tfidf,796,1750938761.4402812,,,
356,0,svm,max,balanced,tfidf,797,1750938761.463845,,,
1122,0,svm,max,balanced,tfidf,798,1750938761.4894006,,,
465,0,svm,max,balanced,tfidf,799,1750938761.5145683,,,
589,0,svm,max,balanced,tfidf,800,1750938761.5402262,,,
134,0,svm,max,balanced,tfidf,801,1750938761.5645392,,,
836,0,svm,max,balanced,tfidf,802,1750938761.587439,,,
366,0,svm,max,balanced,tfidf,803,1750938761.617382,,,
141,0,svm,max,balanced,tfidf,804,1750938761.639873,,,
870,0,svm,max,balanced,tfidf,805,1750938761.6639538,,,
1096,0,svm,max,balanced,tfidf,806,1750938761.6861687,,,
798,0,svm,max,balanced,tfidf,807,1750938761.7099018,,,
569,0,svm,max,balanced,tfidf,808,1750938761.739998,,,
1126,0,svm,max,balanced,tfidf,809,1750938761.768551,,,
630,0,svm,max,balanced,tfidf,810,1750938761.7905164,,,
1054,0,svm,max,balanced,tfidf,811,1750938761.8129404,,,
871,0,svm,max,balanced,tfidf,812,1750938761.8364902,,,
492,0,svm,max,balanced,tfidf,813,1750938761.859496,,,
1079,0,svm,max,balanced,tfidf,814,1750938761.8884873,,,
506,0,svm,max,balanced,tfidf,815,1750938761.9107254,,,
775,0,svm,max,balanced,tfidf,816,1750938761.9379177,,,
139,0,svm,max,balanced,tfidf,817,1750938761.9638958,,,
315,0,svm,max,balanced,tfidf,818,1750938761.988561,,,
575,0,svm,max,balanced,tfidf,819,1750938762.0165281,,,
258,0,svm,max,balanced,tfidf,820,1750938762.0386648,,,
286,0,svm,max,balanced,tfidf,821,1750938762.0643945,,,
181,0,svm,max,balanced,tfidf,822,1750938762.0902085,,,
509,0,svm,max,balanced,tfidf,823,1750938762.1126606,,,
515,0,svm,max,balanced,tfidf,824,1750938762.1346257,,,
348,0,svm,max,balanced,tfidf,825,1750938762.15711,,,
714,0,svm,max,balanced,tfidf,826,1750938762.1819649,,,
914,0,svm,max,balanced,tfidf,827,1750938762.2142947,,,
1108,0,svm,max,balanced,tfidf,828,1750938762.2386165,,,
416,0,svm,max,balanced,tfidf,829,1750938762.260857,,,
453,0,svm,max,balanced,tfidf,830,1750938762.2831852,,,
467,0,svm,max,balanced,tfidf,831,1750938762.3086011,,,
837,0,svm,max,balanced,tfidf,832,1750938762.334799,,,
1085,0,svm,max,balanced,tfidf,833,1750938762.365576,,,
260,0,svm,max,balanced,tfidf,834,1750938762.388742,,,
1009,0,svm,max,balanced,tfidf,835,1750938762.4116929,,,
925,0,svm,max,balanced,tfidf,836,1750938762.4475296,,,
1102,0,svm,max,balanced,tfidf,837,1750938762.4768872,,,
522,0,svm,max,balanced,tfidf,838,1750938762.4991703,,,
1105,0,svm,max,balanced,tfidf,839,1750938762.5223365,,,
376,0,svm,max,balanced,tfidf,840,1750938762.5502343,,,
603,0,svm,max,balanced,tfidf,841,1750938762.5761764,,,
718,0,svm,max,balanced,tfidf,842,1750938762.6021652,,,
323,0,svm,max,balanced,tfidf,843,1750938762.6278932,,,
781,0,svm,max,balanced,tfidf,844,1750938762.653197,,,
461,0,svm,max,balanced,tfidf,845,1750938762.6777127,,,
156,0,svm,max,balanced,tfidf,846,1750938762.716328,,,
235,0,svm,max,balanced,tfidf,847,1750938762.7405665,,,
763,0,svm,max,balanced,tfidf,848,1750938762.7746363,,,
412,0,svm,max,balanced,tfidf,849,1750938762.8091838,,,
505,0,svm,max,balanced,tfidf,850,1750938762.8347754,,,
734,0,svm,max,balanced,tfidf,851,1750938762.859995,,,
628,0,svm,max,balanced,tfidf,852,1750938762.888964,,,
971,0,svm,max,balanced,tfidf,853,1750938762.9204652,,,
806,0,svm,max,balanced,tfidf,854,1750938762.9494877,,,
747,0,svm,max,balanced,tfidf,855,1750938762.9744883,,,
1160,0,svm,max,balanced,tfidf,856,1750938762.9999676,,,
681,0,svm,max,balanced,tfidf,857,1750938763.0341942,,,
51,0,svm,max,balanced,tfidf,858,1750938763.060895,,,
20,0,svm,max,balanced,tfidf,859,1750938763.085688,,,
742,0,svm,max,balanced,tfidf,860,1750938763.1157823,,,
830,0,svm,max,balanced,tfidf,861,1750938763.152078,,,
654,0,svm,max,balanced,tfidf,862,1750938763.1807547,,,
724,0,svm,max,balanced,tfidf,863,1750938763.208576,,,
55,0,svm,max,balanced,tfidf,864,1750938763.2385628,,,
1023,0,svm,max,balanced,tfidf,865,1750938763.2674417,,,
239,0,svm,max,balanced,tfidf,866,1750938763.2921708,,,
939,0,svm,max,balanced,tfidf,867,1750938763.316239,,,
785,0,svm,max,balanced,tfidf,868,1750938763.3402746,,,
1130,0,svm,max,balanced,tfidf,869,1750938763.3648672,,,
1065,0,svm,max,balanced,tfidf,870,1750938763.3974073,,,
609,0,svm,max,balanced,tfidf,871,1750938763.421653,,,
526,0,svm,max,balanced,tfidf,872,1750938763.4589932,,,
1039,0,svm,max,balanced,tfidf,873,1750938763.483374,,,
480,0,svm,max,balanced,tfidf,874,1750938763.5063012,,,
1014,0,svm,max,balanced,tfidf,875,1750938763.531292,,,
639,0,svm,max,balanced,tfidf,876,1750938763.5578575,,,
834,0,svm,max,balanced,tfidf,877,1750938763.593887,,,
268,0,svm,max,balanced,tfidf,878,1750938763.6204312,,,
1006,0,svm,max,balanced,tfidf,879,1750938763.6478307,,,
712,0,svm,max,balanced,tfidf,880,1750938763.6827793,,,
87,0,svm,max,balanced,tfidf,881,1750938763.7180223,,,
414,1,svm,max,balanced,tfidf,882,1750938763.7438986,,,
617,0,svm,max,balanced,tfidf,883,1750938763.7737994,,,
178,0,svm,max,balanced,tfidf,884,1750938763.7979991,,,
357,0,svm,max,balanced,tfidf,885,1750938763.8330233,,,
882,0,svm,max,balanced,tfidf,886,1750938763.8563352,,,
143,0,svm,max,balanced,tfidf,887,1750938763.8812883,,,
850,0,svm,max,balanced,tfidf,888,1750938763.913759,,,
297,0,svm,max,balanced,tfidf,889,1750938763.943816,,,
384,0,svm,max,balanced,tfidf,890,1750938763.9732006,,,
130,0,svm,max,balanced,tfidf,891,1750938764.0009809,,,
992,0,svm,max,balanced,tfidf,892,1750938764.0317857,,,
1058,0,svm,max,balanced,tfidf,893,1750938764.0620148,,,
857,0,svm,max,balanced,tfidf,894,1750938764.0873802,,,
557,0,svm,max,balanced,tfidf,895,1750938764.1134794,,,
856,0,svm,max,balanced,tfidf,896,1750938764.1429093,,,
1142,0,svm,max,balanced,tfidf,897,1750938764.1753626,,,
231,0,svm,max,balanced,tfidf,898,1750938764.199547,,,
1143,0,svm,max,balanced,tfidf,899,1750938764.226715,,,
733,0,svm,max,balanced,tfidf,900,1750938764.2551577,,,
926,0,svm,max,balanced,tfidf,901,1750938764.2836652,,,
472,0,svm,max,balanced,tfidf,902,1750938764.3143117,,,
438,0,svm,max,balanced,tfidf,903,1750938764.341562,,,
780,0,svm,max,balanced,tfidf,904,1750938764.3700035,,,
188,0,svm,max,balanced,tfidf,905,1750938764.4034472,,,
29,0,svm,max,balanced,tfidf,906,1750938764.4284282,,,
202,0,svm,max,balanced,tfidf,907,1750938764.453851,,,
560,0,svm,max,balanced,tfidf,908,1750938764.4807723,,,
364,0,svm,max,balanced,tfidf,909,1750938764.5109732,,,
880,0,svm,max,balanced,tfidf,910,1750938764.5391607,,,
105,0,svm,max,balanced,tfidf,911,1750938764.5637014,,,
658,0,svm,max,balanced,tfidf,912,1750938764.5914788,,,
615,0,svm,max,balanced,tfidf,913,1750938764.6199205,,,
45,0,svm,max,balanced,tfidf,914,1750938764.6502886,,,
787,0,svm,max,balanced,tfidf,915,1750938764.6771095,,,
1133,0,svm,max,balanced,tfidf,916,1750938764.7024431,,,
307,0,svm,max,balanced,tfidf,917,1750938764.7264516,,,
229,0,svm,max,balanced,tfidf,918,1750938764.7606618,,,
726,0,svm,max,balanced,tfidf,919,1750938764.7860212,,,
979,0,svm,max,balanced,tfidf,920,1750938764.8157165,,,
471,0,svm,max,balanced,tfidf,921,1750938764.8502016,,,
1103,0,svm,max,balanced,tfidf,922,1750938764.876795,,,
1146,0,svm,max,balanced,tfidf,923,1750938764.9016898,,,
343,0,svm,max,balanced,tfidf,924,1750938764.927213,,,
936,0,svm,max,balanced,tfidf,925,1750938764.95402,,,
379,0,svm,max,balanced,tfidf,926,1750938764.9844348,,,
487,0,svm,max,balanced,tfidf,927,1750938765.0099566,,,
767,0,svm,max,balanced,tfidf,928,1750938765.0380762,,,
1132,0,svm,max,balanced,tfidf,929,1750938765.0628119,,,
256,0,svm,max,balanced,tfidf,930,1750938765.0973928,,,
1081,0,svm,max,balanced,tfidf,931,1750938765.1213913,,,
676,0,svm,max,balanced,tfidf,932,1750938765.150466,,,
779,0,svm,max,balanced,tfidf,933,1750938765.1843588,,,
132,0,svm,max,balanced,tfidf,934,1750938765.2099397,,,
610,0,svm,max,balanced,tfidf,935,1750938765.2341561,,,
317,0,svm,max,balanced,tfidf,936,1750938765.263767,,,
346,0,svm,max,balanced,tfidf,937,1750938765.2963586,,,
432,0,svm,max,balanced,tfidf,938,1750938765.3226967,,,
849,0,svm,max,balanced,tfidf,939,1750938765.3483243,,,
887,0,svm,max,balanced,tfidf,940,1750938765.3781643,,,
155,0,svm,max,balanced,tfidf,941,1750938765.4057007,,,
69,0,svm,max,balanced,tfidf,942,1750938765.4356513,,,
1038,0,svm,max,balanced,tfidf,943,1750938765.460501,,,
444,0,svm,max,balanced,tfidf,944,1750938765.4901292,,,
484,0,svm,max,balanced,tfidf,945,1750938765.516716,,,
745,0,svm,max,balanced,tfidf,946,1750938765.5494096,,,
706,0,svm,max,balanced,tfidf,947,1750938765.575887,,,
1166,0,svm,max,balanced,tfidf,948,1750938765.6135373,,,
872,0,svm,max,balanced,tfidf,949,1750938765.641511,,,
888,0,svm,max,balanced,tfidf,950,1750938765.6671755,,,
292,0,svm,max,balanced,tfidf,951,1750938765.6921544,,,
1060,0,svm,max,balanced,tfidf,952,1750938765.7184455,,,
740,0,svm,max,balanced,tfidf,953,1750938765.7524943,,,
633,0,svm,max,balanced,tfidf,954,1750938765.779582,,,
353,0,svm,max,balanced,tfidf,955,1750938765.8046162,,,
218,0,svm,max,balanced,tfidf,956,1750938765.832359,,,
957,0,svm,max,balanced,tfidf,957,1750938765.8622453,,,
281,0,svm,max,balanced,tfidf,958,1750938765.8893967,,,
481,0,svm,max,balanced,tfidf,959,1750938765.9152455,,,
151,0,svm,max,balanced,tfidf,960,1750938765.9467297,,,
679,0,svm,max,balanced,tfidf,961,1750938765.9840136,,,
716,0,svm,max,balanced,tfidf,962,1750938766.0131233,,,
812,0,svm,max,balanced,tfidf,963,1750938766.0405874,,,
473,0,svm,max,balanced,tfidf,964,1750938766.0714614,,,
966,0,svm,max,balanced,tfidf,965,1750938766.1008155,,,
431,0,svm,max,balanced,tfidf,966,1750938766.1299255,,,
1131,0,svm,max,balanced,tfidf,967,1750938766.1567297,,,
9,0,svm,max,balanced,tfidf,968,1750938766.1853323,,,
976,0,svm,max,balanced,tfidf,969,1750938766.2133691,,,
946,0,svm,max,balanced,tfidf,970,1750938766.2404413,,,
113,0,svm,max,balanced,tfidf,971,1750938766.2690332,,,
629,0,svm,max,balanced,tfidf,972,1750938766.2995365,,,
388,0,svm,max,balanced,tfidf,973,1750938766.3337018,,,
47,0,svm,max,balanced,tfidf,974,1750938766.3630056,,,
443,0,svm,max,balanced,tfidf,975,1750938766.3898823,,,
972,0,svm,max,balanced,tfidf,976,1750938766.423791,,,
588,0,svm,max,balanced,tfidf,977,1750938766.4596186,,,
276,0,svm,max,balanced,tfidf,978,1750938766.4861083,,,
868,0,svm,max,balanced,tfidf,979,1750938766.5133426,,,
1113,0,svm,max,balanced,tfidf,980,1750938766.5433378,,,
173,0,svm,max,balanced,tfidf,981,1750938766.5803323,,,
749,0,svm,max,balanced,tfidf,982,1750938766.606893,,,
215,0,svm,max,balanced,tfidf,983,1750938766.6332445,,,
665,0,svm,max,balanced,tfidf,984,1750938766.6638048,,,
240,0,svm,max,balanced,tfidf,985,1750938766.7010481,,,
846,0,svm,max,balanced,tfidf,986,1750938766.7284498,,,
279,0,svm,max,balanced,tfidf,987,1750938766.754735,,,
374,0,svm,max,balanced,tfidf,988,1750938766.7833238,,,
264,0,svm,max,balanced,tfidf,989,1750938766.8149042,,,
1033,0,svm,max,balanced,tfidf,990,1750938766.8457549,,,
1042,0,svm,max,balanced,tfidf,991,1750938766.8717256,,,
565,0,svm,max,balanced,tfidf,992,1750938766.9029536,,,
687,0,svm,max,balanced,tfidf,993,1750938766.932866,,,
433,0,svm,max,balanced,tfidf,994,1750938766.9648807,,,
294,0,svm,max,balanced,tfidf,995,1750938766.9913707,,,
332,0,svm,max,balanced,tfidf,996,1750938767.0230615,,,
288,0,svm,max,balanced,tfidf,997,1750938767.0541196,,,
198,0,svm,max,balanced,tfidf,998,1750938767.0842488,,,
489,0,svm,max,balanced,tfidf,999,1750938767.110376,,,
496,0,svm,max,balanced,tfidf,1000,1750938767.1470716,,,
862,0,svm,max,balanced,tfidf,1001,1750938767.175392,,,
306,0,svm,max,balanced,tfidf,1002,1750938767.2022023,,,
23,0,svm,max,balanced,tfidf,1003,1750938767.2299697,,,
546,0,svm,max,balanced,tfidf,1004,1750938767.2600875,,,
1022,0,svm,max,balanced,tfidf,1005,1750938767.291911,,,
1164,0,svm,max,balanced,tfidf,1006,1750938767.3210793,,,
152,0,svm,max,balanced,tfidf,1007,1750938767.3487194,,,
784,0,svm,max,balanced,tfidf,1008,1750938767.3796384,,,
815,0,svm,max,balanced,tfidf,1009,1750938767.4149108,,,
1078,0,svm,max,balanced,tfidf,1010,1750938767.441788,,,
449,0,svm,max,balanced,tfidf,1011,1750938767.468795,,,
967,0,svm,max,balanced,tfidf,1012,1750938767.5045059,,,
867,0,svm,max,balanced,tfidf,1013,1750938767.5360475,,,
