record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
1025,0,svm,max,balanced,tfidf,196,1750938876.888128,,,
1148,0,svm,max,balanced,tfidf,197,1750938876.897142,,,
613,0,svm,max,balanced,tfidf,198,1750938876.9056866,,,
217,1,svm,max,balanced,tfidf,199,1750938876.9143753,,,
1018,0,svm,max,balanced,tfidf,200,1750938876.9240284,,,
52,0,svm,max,balanced,tfidf,201,1750938876.9344485,,,
1117,0,svm,max,balanced,tfidf,202,1750938876.9468806,,,
1168,0,svm,max,balanced,tfidf,203,1750938876.9583476,,,
381,0,svm,max,balanced,tfidf,204,1750938876.9676394,,,
133,0,svm,max,balanced,tfidf,205,1750938876.976686,,,
901,0,svm,max,balanced,tfidf,206,1750938876.985697,,,
386,0,svm,max,balanced,tfidf,207,1750938876.9943547,,,
583,0,svm,max,balanced,tfidf,208,1750938877.0026975,,,
853,0,svm,max,balanced,tfidf,209,1750938877.0115266,,,
632,0,svm,max,balanced,tfidf,210,1750938877.0200646,,,
950,0,svm,max,balanced,tfidf,211,1750938877.0293918,,,
531,0,svm,max,balanced,tfidf,212,1750938877.0384228,,,
807,0,svm,max,balanced,tfidf,213,1750938877.0496252,,,
62,0,svm,max,balanced,tfidf,214,1750938877.0619562,,,
1156,0,svm,max,balanced,tfidf,215,1750938877.0721312,,,
838,0,svm,max,balanced,tfidf,216,1750938877.082062,,,
1083,0,svm,max,balanced,tfidf,217,1750938877.0910556,,,
689,0,svm,max,balanced,tfidf,218,1750938877.1000462,,,
400,0,svm,max,balanced,tfidf,219,1750938877.1085851,,,
634,0,svm,max,balanced,tfidf,220,1750938877.1177657,,,
409,1,svm,max,balanced,tfidf,221,1750938877.1264744,,,
770,0,svm,max,balanced,tfidf,222,1750938877.1356828,,,
619,0,svm,max,balanced,tfidf,223,1750938877.1449234,,,
764,0,svm,max,balanced,tfidf,224,1750938877.1540723,,,
793,0,svm,max,balanced,tfidf,225,1750938877.1626742,,,
802,0,svm,max,balanced,tfidf,226,1750938877.1720936,,,
274,0,svm,max,balanced,tfidf,227,1750938877.1824126,,,
995,0,svm,max,balanced,tfidf,228,1750938877.1944869,,,
626,0,svm,max,balanced,tfidf,229,1750938877.2046099,,,
578,0,svm,max,balanced,tfidf,230,1750938877.213878,,,
758,1,svm,max,balanced,tfidf,231,1750938877.2228737,,,
935,0,svm,max,balanced,tfidf,232,1750938877.232056,,,
1153,0,svm,max,balanced,tfidf,233,1750938877.2413006,,,
76,0,svm,max,balanced,tfidf,234,1750938877.252255,,,
538,0,svm,max,balanced,tfidf,235,1750938877.2642837,,,
570,0,svm,max,balanced,tfidf,236,1750938877.2762995,,,
77,0,svm,max,balanced,tfidf,237,1750938877.287321,,,
678,0,svm,max,balanced,tfidf,238,1750938877.2963984,,,
393,0,svm,max,balanced,tfidf,239,1750938877.3059957,,,
722,0,svm,max,balanced,tfidf,240,1750938877.3147902,,,
528,0,svm,max,balanced,tfidf,241,1750938877.3241253,,,
587,0,svm,max,balanced,tfidf,242,1750938877.3331363,,,
296,0,svm,max,balanced,tfidf,243,1750938877.3422482,,,
488,0,svm,max,balanced,tfidf,244,1750938877.3520877,,,
360,0,svm,max,balanced,tfidf,245,1750938877.3619587,,,
57,0,svm,max,balanced,tfidf,246,1750938877.3708484,,,
333,0,svm,max,balanced,tfidf,247,1750938877.380164,,,
831,0,svm,max,balanced,tfidf,248,1750938877.3909988,,,
439,0,svm,max,balanced,tfidf,249,1750938877.4034445,,,
919,0,svm,max,balanced,tfidf,250,1750938877.4134374,,,
855,0,svm,max,balanced,tfidf,251,1750938877.4232743,,,
316,0,svm,max,balanced,tfidf,252,1750938877.4324381,,,
713,0,svm,max,balanced,tfidf,253,1750938877.4420035,,,
1037,0,svm,max,balanced,tfidf,254,1750938877.4514446,,,
912,0,svm,max,balanced,tfidf,255,1750938877.4610405,,,
649,0,svm,max,balanced,tfidf,256,1750938877.4711883,,,
523,0,svm,max,balanced,tfidf,257,1750938877.4817755,,,
1048,1,svm,max,balanced,tfidf,258,1750938877.4909322,,,
954,1,svm,max,balanced,tfidf,259,1750938877.5011237,,,
795,1,svm,max,balanced,tfidf,260,1750938877.5147214,,,
690,0,svm,max,balanced,tfidf,261,1750938877.5267665,,,
250,0,svm,max,balanced,tfidf,262,1750938877.5374582,,,
88,0,svm,max,balanced,tfidf,263,1750938877.54815,,,
646,0,svm,max,balanced,tfidf,264,1750938877.5600379,,,
127,0,svm,max,balanced,tfidf,265,1750938877.570401,,,
338,0,svm,max,balanced,tfidf,266,1750938877.5813026,,,
413,0,svm,max,balanced,tfidf,267,1750938877.5947142,,,
1055,1,svm,max,balanced,tfidf,268,1750938877.6075528,,,
1070,1,svm,max,balanced,tfidf,269,1750938877.6183703,,,
73,0,svm,max,balanced,tfidf,270,1750938877.6282449,,,
293,0,svm,max,balanced,tfidf,271,1750938877.6378493,,,
425,0,svm,max,balanced,tfidf,272,1750938877.6478934,,,
655,0,svm,max,balanced,tfidf,273,1750938877.6575978,,,
1017,0,svm,max,balanced,tfidf,274,1750938877.667573,,,
1119,1,svm,max,balanced,tfidf,275,1750938877.67739,,,
803,0,svm,max,balanced,tfidf,276,1750938877.6873274,,,
330,0,svm,max,balanced,tfidf,277,1750938877.6981091,,,
415,1,svm,max,balanced,tfidf,278,1750938877.7080553,,,
903,0,svm,max,balanced,tfidf,279,1750938877.7190855,,,
1116,0,svm,max,balanced,tfidf,280,1750938877.7298136,,,
75,0,svm,max,balanced,tfidf,281,1750938877.7442577,,,
909,0,svm,max,balanced,tfidf,282,1750938877.7571986,,,
182,0,svm,max,balanced,tfidf,283,1750938877.7684624,,,
752,0,svm,max,balanced,tfidf,284,1750938877.7793589,,,
1073,0,svm,max,balanced,tfidf,285,1750938877.7893054,,,
1071,0,svm,max,balanced,tfidf,286,1750938877.7991571,,,
201,0,svm,max,balanced,tfidf,287,1750938877.8104694,,,
799,0,svm,max,balanced,tfidf,288,1750938877.8212183,,,
559,0,svm,max,balanced,tfidf,289,1750938877.8324664,,,
816,0,svm,max,balanced,tfidf,290,1750938877.844983,,,
942,0,svm,max,balanced,tfidf,291,1750938877.8581288,,,
458,0,svm,max,balanced,tfidf,292,1750938877.868934,,,
59,0,svm,max,balanced,tfidf,293,1750938877.8785286,,,
199,0,svm,max,balanced,tfidf,294,1750938877.8883743,,,
93,0,svm,max,balanced,tfidf,295,1750938877.8985736,,,
663,0,svm,max,balanced,tfidf,296,1750938877.9089854,,,
581,0,svm,max,balanced,tfidf,297,1750938877.920081,,,
620,0,svm,max,balanced,tfidf,298,1750938877.930788,,,
983,0,svm,max,balanced,tfidf,299,1750938877.94061,,,
68,0,svm,max,balanced,tfidf,300,1750938877.9512103,,,
969,0,svm,max,balanced,tfidf,301,1750938877.9643116,,,
651,0,svm,max,balanced,tfidf,302,1750938877.9767184,,,
988,0,svm,max,balanced,tfidf,303,1750938877.9879425,,,
556,1,svm,max,balanced,tfidf,304,1750938877.998261,,,
248,0,svm,max,balanced,tfidf,305,1750938878.0084338,,,
436,0,svm,max,balanced,tfidf,306,1750938878.0187783,,,
928,0,svm,max,balanced,tfidf,307,1750938878.029927,,,
270,0,svm,max,balanced,tfidf,308,1750938878.0402374,,,
827,0,svm,max,balanced,tfidf,309,1750938878.0516155,,,
238,0,svm,max,balanced,tfidf,310,1750938878.0615695,,,
555,0,svm,max,balanced,tfidf,311,1750938878.0723152,,,
365,0,svm,max,balanced,tfidf,312,1750938878.0883267,,,
48,0,svm,max,balanced,tfidf,313,1750938878.1006446,,,
543,0,svm,max,balanced,tfidf,314,1750938878.1111796,,,
165,0,svm,max,balanced,tfidf,315,1750938878.1214216,,,
1084,0,svm,max,balanced,tfidf,316,1750938878.1319861,,,
982,0,svm,max,balanced,tfidf,317,1750938878.1435661,,,
881,0,svm,max,balanced,tfidf,318,1750938878.1560907,,,
585,1,svm,max,balanced,tfidf,319,1750938878.1705685,,,
741,1,svm,max,balanced,tfidf,320,1750938878.1841788,,,
1145,0,svm,max,balanced,tfidf,321,1750938878.1966934,,,
1052,0,svm,max,balanced,tfidf,322,1750938878.20887,,,
120,0,svm,max,balanced,tfidf,323,1750938878.221021,,,
469,0,svm,max,balanced,tfidf,324,1750938878.2318847,,,
1135,0,svm,max,balanced,tfidf,325,1750938878.242545,,,
171,0,svm,max,balanced,tfidf,326,1750938878.2527208,,,
951,0,svm,max,balanced,tfidf,327,1750938878.2650588,,,
468,0,svm,max,balanced,tfidf,328,1750938878.2765937,,,
421,0,svm,max,balanced,tfidf,329,1750938878.290998,,,
225,0,svm,max,balanced,tfidf,330,1750938878.306566,,,
263,0,svm,max,balanced,tfidf,331,1750938878.3176167,,,
536,0,svm,max,balanced,tfidf,332,1750938878.3282657,,,
696,0,svm,max,balanced,tfidf,333,1750938878.3388467,,,
195,0,svm,max,balanced,tfidf,334,1750938878.3496013,,,
1118,0,svm,max,balanced,tfidf,335,1750938878.3609731,,,
1031,0,svm,max,balanced,tfidf,336,1750938878.3728154,,,
811,0,svm,max,balanced,tfidf,337,1750938878.385061,,,
63,0,svm,max,balanced,tfidf,338,1750938878.3960886,,,
518,0,svm,max,balanced,tfidf,339,1750938878.4072456,,,
205,0,svm,max,balanced,tfidf,340,1750938878.4234054,,,
876,0,svm,max,balanced,tfidf,341,1750938878.435137,,,
37,0,svm,max,balanced,tfidf,342,1750938878.4459724,,,
46,0,svm,max,balanced,tfidf,343,1750938878.4566574,,,
927,0,svm,max,balanced,tfidf,344,1750938878.4676802,,,
85,0,svm,max,balanced,tfidf,345,1750938878.479765,,,
460,1,svm,max,balanced,tfidf,346,1750938878.4914992,,,
494,0,svm,max,balanced,tfidf,347,1750938878.5048022,,,
185,0,svm,max,balanced,tfidf,348,1750938878.5154617,,,
112,0,svm,max,balanced,tfidf,349,1750938878.528626,,,
80,0,svm,max,balanced,tfidf,350,1750938878.5455778,,,
1114,0,svm,max,balanced,tfidf,351,1750938878.5592215,,,
715,0,svm,max,balanced,tfidf,352,1750938878.5717194,,,
389,0,svm,max,balanced,tfidf,353,1750938878.584597,,,
121,0,svm,max,balanced,tfidf,354,1750938878.5972767,,,
166,0,svm,max,balanced,tfidf,355,1750938878.6089756,,,
599,0,svm,max,balanced,tfidf,356,1750938878.6213858,,,
507,0,svm,max,balanced,tfidf,357,1750938878.6318216,,,
769,0,svm,max,balanced,tfidf,358,1750938878.6437929,,,
627,0,svm,max,balanced,tfidf,359,1750938878.6602118,,,
325,0,svm,max,balanced,tfidf,360,1750938878.674022,,,
959,0,svm,max,balanced,tfidf,361,1750938878.6851716,,,
955,0,svm,max,balanced,tfidf,362,1750938878.6964488,,,
351,0,svm,max,balanced,tfidf,363,1750938878.7081437,,,
1111,0,svm,max,balanced,tfidf,364,1750938878.7249937,,,
422,1,svm,max,balanced,tfidf,365,1750938878.740115,,,
339,0,svm,max,balanced,tfidf,366,1750938878.7524688,,,
789,0,svm,max,balanced,tfidf,367,1750938878.7636404,,,
486,0,svm,max,balanced,tfidf,368,1750938878.7753754,,,
1174,0,svm,max,balanced,tfidf,369,1750938878.7864347,,,
427,0,svm,max,balanced,tfidf,370,1750938878.7976465,,,
435,1,svm,max,balanced,tfidf,371,1750938878.8092997,,,
246,0,svm,max,balanced,tfidf,372,1750938878.8226838,,,
1061,0,svm,max,balanced,tfidf,373,1750938878.8342266,,,
424,0,svm,max,balanced,tfidf,374,1750938878.8489215,,,
22,0,svm,max,balanced,tfidf,375,1750938878.8632243,,,
1097,0,svm,max,balanced,tfidf,376,1750938878.8750048,,,
445,0,svm,max,balanced,tfidf,377,1750938878.886317,,,
149,0,svm,max,balanced,tfidf,378,1750938878.8993156,,,
796,0,svm,max,balanced,tfidf,379,1750938878.9111917,,,
1064,0,svm,max,balanced,tfidf,380,1750938878.9229515,,,
877,0,svm,max,balanced,tfidf,381,1750938878.9354308,,,
1162,0,svm,max,balanced,tfidf,382,1750938878.9482012,,,
117,0,svm,max,balanced,tfidf,383,1750938878.9598074,,,
403,0,svm,max,balanced,tfidf,384,1750938878.9763668,,,
454,0,svm,max,balanced,tfidf,385,1750938878.99026,,,
920,0,svm,max,balanced,tfidf,386,1750938879.0024033,,,
98,0,svm,max,balanced,tfidf,387,1750938879.0144691,,,
497,0,svm,max,balanced,tfidf,388,1750938879.0262377,,,
765,0,svm,max,balanced,tfidf,389,1750938879.0380523,,,
554,0,svm,max,balanced,tfidf,390,1750938879.0513315,,,
1169,0,svm,max,balanced,tfidf,391,1750938879.0673459,,,
247,0,svm,max,balanced,tfidf,392,1750938879.0818691,,,
897,0,svm,max,balanced,tfidf,393,1750938879.0952647,,,
355,0,svm,max,balanced,tfidf,394,1750938879.1074078,,,
826,0,svm,max,balanced,tfidf,395,1750938879.1193438,,,
183,0,svm,max,balanced,tfidf,396,1750938879.1308947,,,
1072,0,svm,max,balanced,tfidf,397,1750938879.1427896,,,
668,0,svm,max,balanced,tfidf,398,1750938879.1546884,,,
233,0,svm,max,balanced,tfidf,399,1750938879.1682534,,,
210,0,svm,max,balanced,tfidf,400,1750938879.18135,,,
50,0,svm,max,balanced,tfidf,401,1750938879.1954663,,,
192,0,svm,max,balanced,tfidf,402,1750938879.212023,,,
508,0,svm,max,balanced,tfidf,403,1750938879.2247233,,,
344,0,svm,max,balanced,tfidf,404,1750938879.236833,,,
373,0,svm,max,balanced,tfidf,405,1750938879.2489314,,,
754,0,svm,max,balanced,tfidf,406,1750938879.261104,,,
642,0,svm,max,balanced,tfidf,407,1750938879.2742274,,,
766,0,svm,max,balanced,tfidf,408,1750938879.288003,,,
442,0,svm,max,balanced,tfidf,409,1750938879.304564,,,
108,0,svm,max,balanced,tfidf,410,1750938879.3195858,,,
450,0,svm,max,balanced,tfidf,411,1750938879.332512,,,
602,0,svm,max,balanced,tfidf,412,1750938879.3444126,,,
464,0,svm,max,balanced,tfidf,413,1750938879.3567617,,,
562,0,svm,max,balanced,tfidf,414,1750938879.3689258,,,
823,0,svm,max,balanced,tfidf,415,1750938879.3830607,,,
744,0,svm,max,balanced,tfidf,416,1750938879.395385,,,
161,0,svm,max,balanced,tfidf,417,1750938879.408292,,,
111,0,svm,max,balanced,tfidf,418,1750938879.4237263,,,
501,0,svm,max,balanced,tfidf,419,1750938879.439717,,,
1110,0,svm,max,balanced,tfidf,420,1750938879.4523108,,,
1150,1,svm,max,balanced,tfidf,421,1750938879.4644759,,,
547,0,svm,max,balanced,tfidf,422,1750938879.4770458,,,
349,0,svm,max,balanced,tfidf,423,1750938879.4900343,,,
1026,0,svm,max,balanced,tfidf,424,1750938879.5053415,,,
1053,0,svm,max,balanced,tfidf,425,1750938879.5180533,,,
580,0,svm,max,balanced,tfidf,426,1750938879.5307004,,,
426,0,svm,max,balanced,tfidf,427,1750938879.5477004,,,
503,0,svm,max,balanced,tfidf,428,1750938879.56255,,,
407,0,svm,max,balanced,tfidf,429,1750938879.5751922,,,
1165,0,svm,max,balanced,tfidf,430,1750938879.5880134,,,
561,0,svm,max,balanced,tfidf,431,1750938879.6020496,,,
302,0,svm,max,balanced,tfidf,432,1750938879.6170683,,,
913,0,svm,max,balanced,tfidf,433,1750938879.6342254,,,
551,0,svm,max,balanced,tfidf,434,1750938879.6497333,,,
500,0,svm,max,balanced,tfidf,435,1750938879.662578,,,
118,0,svm,max,balanced,tfidf,436,1750938879.6753764,,,
